latency	type
1753.096073	RestStart
1754.054073	RestEnd
1757.072073	MotionStart
1772.063073	MotionEnd
1774.453073	RestStart
1775.427073	RestEnd
1778.445073	MotionStart
1793.428073	MotionEnd
1795.660073	RestStart
1796.627073	RestEnd
1799.646073	MotionStart
1814.638073	MotionEnd
1816.798073	RestStart
1817.769073	RestEnd
1820.808073	MotionStart
1835.776073	MotionEnd
1837.482073	RestStart
1838.480073	RestEnd
1841.478073	MotionStart
1856.467073	MotionEnd
2005.677073	RestStart
2006.683073	RestEnd
2009.673073	MotionStart
2024.696073	MotionEnd
2026.266073	RestStart
2027.248073	RestEnd
2030.269073	MotionStart
2045.285073	MotionEnd
2047.471073	RestStart
2048.465073	RestEnd
2051.491073	MotionStart
2066.456073	MotionEnd
2069.841073	RestStart
2070.835073	RestEnd
2073.870073	MotionStart
2088.826073	MotionEnd
2090.307073	RestStart
2091.299073	RestEnd
2094.339073	MotionStart
2109.292073	MotionEnd
2112.231073	RestStart
2113.229073	RestEnd
2116.258073	MotionStart
2131.250073	MotionEnd
2133.566073	RestStart
2134.558073	RestEnd
2137.596073	MotionStart
2152.574073	MotionEnd
2154.673073	RestStart
2155.663073	RestEnd
2158.688073	MotionStart
2173.673073	MotionEnd
2175.155073	RestStart
2176.156073	RestEnd
2179.162073	MotionStart
2194.174073	MotionEnd
2196.214073	RestStart
2197.205073	RestEnd
2200.249073	MotionStart
2215.223073	MotionEnd
2217.156073	RestStart
2218.154073	RestEnd
2221.173073	MotionStart
2236.189073	MotionEnd
2238.225073	RestStart
2239.214073	RestEnd
2242.237073	MotionStart
2257.221073	MotionEnd
2259.032073	RestStart
2260.005073	RestEnd
2263.037073	MotionStart
2278.011073	MotionEnd
2284.272073	RestStart
2285.278073	RestEnd
2288.296073	MotionStart
2303.271073	MotionEnd
2305.232073	RestStart
2306.232073	RestEnd
2309.239073	MotionStart
2324.227073	MotionEnd
2326.126073	RestStart
2327.127073	RestEnd
2330.137073	MotionStart
2345.129073	MotionEnd
2347.144073	RestStart
2348.120073	RestEnd
2351.132073	MotionStart
2366.128073	MotionEnd
2368.157073	RestStart
2369.155073	RestEnd
2372.193073	MotionStart
2387.172073	MotionEnd
2389.629073	RestStart
2390.633073	RestEnd
2393.623073	MotionStart
2408.637073	MotionEnd
2410.519073	RestStart
2411.513073	RestEnd
2414.531073	MotionStart
2429.505073	MotionEnd
2431.467073	RestStart
2432.460073	RestEnd
2435.462073	MotionStart
2450.437073	MotionEnd
2453.761073	RestStart
2454.740073	RestEnd
2457.747073	MotionStart
2472.749073	MotionEnd
2474.826073	RestStart
2475.808073	RestEnd
2478.819073	MotionStart
2493.796073	MotionEnd
2593.816073	RestStart
2594.846073	RestEnd
2597.828073	MotionStart
2612.817073	MotionEnd
2616.071073	RestStart
2617.062073	RestEnd
2620.083073	MotionStart
2635.069073	MotionEnd
2637.253073	RestStart
2638.283073	RestEnd
2641.320073	MotionStart
2656.303073	MotionEnd
2658.381073	RestStart
2659.386073	RestEnd
2662.400073	MotionStart
2677.401073	MotionEnd
2680.399073	RestStart
2681.390073	RestEnd
2684.412073	MotionStart
2699.387073	MotionEnd
2701.657073	RestStart
2702.648073	RestEnd
2705.657073	MotionStart
2720.635073	MotionEnd
2723.276073	RestStart
2724.265073	RestEnd
2727.269073	MotionStart
2742.253073	MotionEnd
2744.465073	RestStart
2745.471073	RestEnd
2748.469073	MotionStart
2763.490073	MotionEnd
2765.837073	RestStart
2766.846073	RestEnd
2769.850073	MotionStart
2784.828073	MotionEnd
2787.729073	RestStart
2788.719073	RestEnd
2791.719073	MotionStart
2806.724073	MotionEnd
2809.482073	RestStart
2810.485073	RestEnd
2813.499073	MotionStart
2828.479073	MotionEnd
2831.154073	RestStart
2832.122073	RestEnd
2835.156073	MotionStart
2850.126073	MotionEnd
2852.317073	RestStart
2853.296073	RestEnd
2856.292073	MotionStart
2871.307073	MotionEnd
2874.046073	RestStart
2875.014073	RestEnd
2878.056073	MotionStart
2893.029073	MotionEnd
2895.312073	RestStart
2896.302073	RestEnd
2899.315073	MotionStart
2914.302073	MotionEnd
2917.826073	RestStart
2918.821073	RestEnd
2921.834073	MotionStart
2936.828073	MotionEnd
2939.070073	RestStart
2940.038073	RestEnd
2943.072073	MotionStart
2958.068073	MotionEnd
2964.819073	RestStart
2965.789073	RestEnd
2968.804073	MotionStart
2983.816073	MotionEnd
2986.588073	RestStart
2987.596073	RestEnd
2990.626073	MotionStart
3005.607073	MotionEnd
3009.004073	RestStart
3009.996073	RestEnd
3013.027073	MotionStart
3028.005073	MotionEnd
3030.493073	RestStart
3031.481073	RestEnd
3034.516073	MotionStart
3049.463073	MotionEnd
3051.685073	RestStart
3052.683073	RestEnd
3055.702073	MotionStart
3070.687073	MotionEnd
3072.950073	RestStart
3073.940073	RestEnd
3076.989073	MotionStart
3091.927073	MotionEnd
3220.108073	RestStart
3221.093073	RestEnd
3224.112073	MotionStart
3239.110073	MotionEnd
3242.615073	RestStart
3243.608073	RestEnd
3246.649073	MotionStart
3261.609073	MotionEnd
3262.618073	RestStart
3263.610073	RestEnd
3266.626073	MotionStart
3281.616073	MotionEnd
3286.012073	RestStart
3287.012073	RestEnd
3290.028073	MotionStart
3305.005073	MotionEnd
3306.796073	RestStart
3307.768073	RestEnd
3310.783073	MotionStart
3325.790073	MotionEnd
3327.911073	RestStart
3328.910073	RestEnd
3331.925073	MotionStart
3346.924073	MotionEnd
3348.674073	RestStart
3349.669073	RestEnd
3352.662073	MotionStart
3367.647073	MotionEnd
3370.445073	RestStart
3371.433073	RestEnd
3374.455073	MotionStart
3389.457073	MotionEnd
3390.442073	RestStart
3391.466073	RestEnd
3394.477073	MotionStart
3409.433073	MotionEnd
3410.473073	RestStart
3411.468073	RestEnd
3414.483073	MotionStart
3429.437073	MotionEnd
3430.491073	RestStart
3431.479073	RestEnd
3434.468073	MotionStart
3449.476073	MotionEnd
3450.492073	RestStart
3451.471073	RestEnd
3454.490073	MotionStart
3469.489073	MotionEnd
3470.496073	RestStart
3471.491073	RestEnd
3474.510073	MotionStart
3489.497073	MotionEnd
3490.520073	RestStart
3491.503073	RestEnd
3494.515073	MotionStart
3509.500073	MotionEnd
3510.523073	RestStart
3511.516073	RestEnd
3514.521073	MotionStart
3529.504073	MotionEnd
3530.529073	RestStart
3531.523073	RestEnd
3534.528073	MotionStart
3549.516073	MotionEnd
3550.551073	RestStart
3551.529073	RestEnd
3554.547073	MotionStart
3569.531073	MotionEnd
3570.552073	RestStart
3571.532073	RestEnd
3574.581073	MotionStart
3589.546073	MotionEnd
3590.560073	RestStart
3591.551073	RestEnd
3594.567073	MotionStart
3609.555073	MotionEnd
3611.466073	RestStart
3612.465073	RestEnd
3615.466073	MotionStart
3630.426073	MotionEnd
3632.096073	RestStart
3633.090073	RestEnd
3636.089073	MotionStart
3651.099073	MotionEnd
3654.534073	RestStart
3655.510073	RestEnd
3658.526073	MotionStart
3673.506073	MotionEnd
3676.628073	RestStart
3677.618073	RestEnd
3680.622073	MotionStart
3695.612073	MotionEnd
3763.419073	RestStart
3764.411073	RestEnd
3767.419073	MotionStart
3782.419073	MotionEnd
3790.324073	RestStart
3791.289073	RestEnd
3794.303073	MotionStart
3809.300073	MotionEnd
3813.899073	RestStart
3814.909073	RestEnd
3817.927073	MotionStart
3832.899073	MotionEnd
3836.859073	RestStart
3837.843073	RestEnd
3840.868073	MotionStart
3855.858073	MotionEnd
3858.458073	RestStart
3859.441073	RestEnd
3862.454073	MotionStart
3877.457073	MotionEnd
3880.141073	RestStart
3881.140073	RestEnd
3884.152073	MotionStart
3899.156073	MotionEnd
3901.546073	RestStart
3902.521073	RestEnd
3905.559073	MotionStart
3920.535073	MotionEnd
3923.240073	RestStart
3924.207073	RestEnd
3927.229073	MotionStart
3942.202073	MotionEnd
3944.728073	RestStart
3945.708073	RestEnd
3948.708073	MotionStart
3963.698073	MotionEnd
3965.782073	RestStart
3966.787073	RestEnd
3969.778073	MotionStart
3984.781073	MotionEnd
3987.687073	RestStart
3988.680073	RestEnd
3991.713073	MotionStart
4006.691073	MotionEnd
4008.756073	RestStart
4009.766073	RestEnd
4012.764073	MotionStart
4027.752073	MotionEnd
4029.830073	RestStart
4030.817073	RestEnd
4033.833073	MotionStart
4048.819073	MotionEnd
4051.425073	RestStart
4052.425073	RestEnd
4055.414073	MotionStart
4070.424073	MotionEnd
4073.740073	RestStart
4074.738073	RestEnd
4077.750073	MotionStart
4092.753073	MotionEnd
4095.424073	RestStart
4096.412073	RestEnd
4099.417073	MotionStart
4114.399073	MotionEnd
4117.567073	RestStart
4118.548073	RestEnd
4121.564073	MotionStart
4136.557073	MotionEnd
4140.301073	RestStart
4141.308073	RestEnd
4144.323073	MotionStart
4159.299073	MotionEnd
4162.263073	RestStart
4163.246073	RestEnd
4166.280073	MotionStart
4181.254073	MotionEnd
4183.312073	RestStart
4184.305073	RestEnd
4187.325073	MotionStart
4202.321073	MotionEnd
4205.834073	RestStart
4206.838073	RestEnd
4209.846073	MotionStart
4224.820073	MotionEnd
4227.269073	RestStart
4228.263073	RestEnd
4231.273073	MotionStart
4246.283073	MotionEnd
4248.500073	RestStart
4249.516073	RestEnd
4252.504073	MotionStart
4267.512073	MotionEnd
