latency	type
2233.329455	RestStart
2234.291551	RestEnd
2237.324854	MotionStart
2252.291351	MotionEnd
2254.641586	RestStart
2255.631685	RestEnd
2258.639986	MotionStart
2273.637485	MotionEnd
2275.792701	RestStart
2276.787800	RestEnd
2279.805102	MotionStart
2294.760598	MotionEnd
2300.789200	RestStart
2301.803302	RestEnd
2304.798601	MotionStart
2319.791100	MotionEnd
2321.820303	RestStart
2322.821403	RestEnd
2325.829704	MotionStart
2340.812202	MotionEnd
2342.776399	RestStart
2343.750496	RestEnd
2346.763797	MotionStart
2361.727293	MotionEnd
2364.106531	RestStart
2365.092630	RestEnd
2368.112932	MotionStart
2383.088429	MotionEnd
2384.930613	RestStart
2385.924713	RestEnd
2388.934014	MotionStart
2403.912512	MotionEnd
2405.792700	RestStart
2406.786799	RestEnd
2409.816102	MotionStart
2424.799600	MotionEnd
2426.914811	RestStart
2427.924912	RestEnd
2430.929213	MotionStart
2445.918712	MotionEnd
2448.111931	RestStart
2449.113031	RestEnd
2452.133333	MotionStart
2467.124832	MotionEnd
2469.019021	RestStart
2469.995119	RestEnd
2473.012421	MotionStart
2487.999919	MotionEnd
2492.975417	RestStart
2493.978517	RestEnd
2496.991818	MotionStart
2511.967316	MotionEnd
2551.188238	RestStart
2552.182337	RestEnd
2555.199639	MotionStart
2570.174136	MotionEnd
2573.988518	RestStart
2574.999618	RestEnd
2577.999918	MotionStart
2592.970415	MotionEnd
2599.607079	RestStart
2600.596178	RestEnd
2603.614480	MotionStart
2618.606979	MotionEnd
2621.027221	RestStart
2622.037322	RestEnd
2625.057624	MotionStart
2640.049123	MotionEnd
2642.820400	RestStart
2643.849503	RestEnd
2646.834801	MotionStart
2661.841302	MotionEnd
2664.409559	RestStart
2665.433661	RestEnd
2668.419959	MotionStart
2683.411459	MotionEnd
2686.315749	RestStart
2687.314849	RestEnd
2690.335151	MotionStart
2705.302647	MotionEnd
2708.274945	RestStart
2709.238041	RestEnd
2712.272344	MotionStart
2727.254843	MotionEnd
2729.553072	RestStart
2730.548172	RestEnd
2733.552472	MotionStart
2748.548972	MotionEnd
2751.752292	RestStart
2752.747392	RestEnd
2755.765694	MotionStart
2770.737190	MotionEnd
2773.027419	RestStart
2774.001517	RestEnd
2777.006817	MotionStart
2792.014318	MotionEnd
2794.594576	RestStart
2795.587675	RestEnd
2798.598976	MotionStart
2813.598476	MotionEnd
2820.513167	RestStart
2821.490265	RestEnd
2824.506567	MotionStart
2839.497065	MotionEnd
2844.210537	RestStart
2845.201636	RestEnd
2848.220938	MotionStart
2863.189434	MotionEnd
2865.886704	RestStart
2866.872803	RestEnd
2869.903106	MotionStart
2884.892605	MotionEnd
2887.362851	RestStart
2888.357951	RestEnd
2891.379253	MotionStart
2906.353751	MotionEnd
2909.421057	RestStart
2910.427158	RestEnd
2913.429458	MotionStart
2928.424958	MotionEnd
2931.881303	RestStart
2932.872402	RestEnd
2935.909706	MotionStart
2950.866201	MotionEnd
2955.690684	RestStart
2956.677782	RestEnd
2959.686083	MotionStart
2974.693584	MotionEnd
2977.945909	RestStart
2978.941008	RestEnd
2981.953310	MotionStart
2996.939808	MotionEnd
2999.749089	RestStart
3000.743189	RestEnd
3003.754490	MotionStart
3018.748989	MotionEnd
3022.192333	RestStart
3023.165430	RestEnd
3026.192733	MotionStart
3041.166231	MotionEnd
3043.027417	RestStart
3044.007515	RestEnd
3047.044818	MotionStart
3062.027316	MotionEnd
3086.878801	RestStart
3087.870900	RestEnd
3090.904204	MotionStart
3105.875701	MotionEnd
3108.285942	RestStart
3109.298043	RestEnd
3112.315345	MotionStart
3127.266840	MotionEnd
3129.046018	RestStart
3130.040117	RestEnd
3133.041417	MotionStart
3148.061919	MotionEnd
3149.741087	RestStart
3150.716184	RestEnd
3153.716484	MotionStart
3168.727985	MotionEnd
3169.749088	RestStart
3170.717184	RestEnd
3173.741487	MotionStart
3188.727985	MotionEnd
3189.752087	RestStart
3190.728185	RestEnd
3193.749487	MotionStart
3208.752988	MotionEnd
3211.960308	RestStart
3212.950407	RestEnd
3215.980710	MotionStart
3230.959208	MotionEnd
3231.962308	RestStart
3232.988411	RestEnd
3235.971709	MotionStart
3250.991211	MotionEnd
3252.002312	RestStart
3252.998412	RestEnd
3255.994711	MotionStart
3270.990210	MotionEnd
3273.418454	RestStart
3274.393551	RestEnd
3277.424854	MotionStart
3292.397351	MotionEnd
3294.742586	RestStart
3295.737685	RestEnd
3298.767988	MotionStart
3313.760487	MotionEnd
3314.768588	RestStart
3315.790690	RestEnd
3318.772988	MotionStart
3333.764488	MotionEnd
3334.788590	RestStart
3335.767688	RestEnd
3338.787989	MotionStart
3353.783489	MotionEnd
3354.778589	RestStart
3355.797691	RestEnd
3358.813992	MotionStart
3373.760486	MotionEnd
3374.798591	RestStart
3375.809691	RestEnd
3378.820993	MotionStart
3393.800490	MotionEnd
3394.826593	RestStart
3395.817692	RestEnd
3398.830994	MotionStart
3413.813492	MotionEnd
3414.832593	RestStart
3415.824693	RestEnd
3418.860996	MotionStart
3433.843494	MotionEnd
3434.855595	RestStart
3435.824693	RestEnd
3438.850995	MotionStart
3453.868497	MotionEnd
3454.846594	RestStart
3455.837694	RestEnd
3458.871997	MotionStart
3473.856495	MotionEnd
3474.873597	RestStart
3475.890699	RestEnd
3478.879998	MotionStart
3493.888498	MotionEnd
3494.878597	RestStart
3495.880698	RestEnd
3498.888998	MotionStart
3513.878497	MotionEnd
3514.879597	RestStart
3515.878697	RestEnd
3518.910000	MotionStart
3533.893498	MotionEnd
3534.912600	RestStart
3535.911700	RestEnd
3538.933002	MotionStart
3553.901499	MotionEnd
3693.932501	RestStart
3694.928600	RestEnd
3697.932901	MotionStart
3712.904398	MotionEnd
3718.314938	RestStart
3719.334041	RestEnd
3722.321339	MotionStart
3737.309838	MotionEnd
3759.063013	RestStart
3760.051112	RestEnd
3763.047411	MotionStart
3778.063913	MotionEnd
3781.568263	RestStart
3782.553362	RestEnd
3785.581664	MotionStart
3800.569163	MotionEnd
3802.962403	RestStart
3803.958502	RestEnd
3806.953801	MotionStart
3821.944301	MotionEnd
3824.410547	RestStart
3825.392645	RestEnd
3828.415948	MotionStart
3843.408447	MotionEnd
3845.628669	RestStart
3846.613767	RestEnd
3849.647070	MotionStart
3864.636569	MotionEnd
3866.712777	RestStart
3867.695875	RestEnd
3870.718177	MotionStart
3885.700675	MotionEnd
3888.227928	RestStart
3889.210027	RestEnd
3892.209326	MotionStart
3907.183823	MotionEnd
3909.372043	RestStart
3910.366142	RestEnd
3913.387444	MotionStart
3928.384943	MotionEnd
3932.171322	RestStart
3933.166422	RestEnd
3936.195724	MotionStart
3951.174222	MotionEnd
3953.741479	RestStart
3954.724577	RestEnd
3957.731878	MotionStart
3972.706375	MotionEnd
3975.533658	RestStart
3976.522757	RestEnd
3979.539059	MotionStart
3994.526557	MotionEnd
3997.060810	RestStart
3998.075912	RestEnd
4001.068211	MotionStart
4016.067711	MotionEnd
4018.308935	RestStart
4019.266031	RestEnd
4022.295334	MotionStart
4037.306835	MotionEnd
4039.767081	RestStart
4040.760180	RestEnd
4043.778482	MotionStart
4058.760980	MotionEnd
4060.698173	RestStart
4061.708275	RestEnd
4064.708575	MotionStart
4079.700074	MotionEnd
4082.116315	RestStart
4083.145418	RestEnd
4086.138718	MotionStart
4101.115215	MotionEnd
4103.729476	RestStart
4104.713575	RestEnd
4107.734876	MotionStart
4122.707374	MotionEnd
4126.077711	RestStart
4127.072811	RestEnd
4130.115115	MotionStart
4145.103613	MotionEnd
4147.631866	RestStart
4148.617965	RestEnd
4151.633266	MotionStart
4166.635766	MotionEnd
4169.114014	RestStart
4170.104113	RestEnd
4173.112414	MotionStart
4188.087911	MotionEnd
4190.546157	RestStart
4191.536256	RestEnd
4194.545557	MotionStart
4209.526055	MotionEnd
