latency	type
775.921203	MotionEnd
783.312681	RestStart
784.294877	RestEnd
787.319482	MotionStart
802.320482	MotionEnd
804.511920	RestStart
805.473112	RestEnd
808.510720	MotionStart
823.501717	MotionEnd
827.453507	RestStart
828.459709	RestEnd
831.461309	MotionStart
846.469310	MotionEnd
849.300876	RestStart
850.291074	RestEnd
853.312678	MotionStart
868.303675	MotionEnd
870.466108	RestStart
871.441303	RestEnd
874.471909	MotionStart
889.474909	MotionEnd
891.817377	RestStart
892.828580	RestEnd
895.827179	MotionStart
910.803174	MotionEnd
916.881389	RestStart
917.885590	RestEnd
920.885190	MotionStart
935.897192	MotionEnd
938.281668	RestStart
939.281868	RestEnd
942.322477	MotionStart
957.299471	MotionEnd
959.505913	RestStart
960.496111	RestEnd
963.495710	MotionStart
978.511713	MotionEnd
980.363083	RestStart
981.314273	RestEnd
984.344879	MotionStart
999.328875	MotionEnd
1002.662542	RestStart
1003.657741	RestEnd
1006.656341	MotionStart
1021.646176	MotionEnd
1025.157229	RestStart
1026.149526	RestEnd
1029.153427	MotionStart
1044.182935	MotionEnd
1048.913353	RestStart
1049.906651	RestEnd
1052.903550	MotionStart
1067.894046	MotionEnd
1070.989974	RestStart
1071.994275	RestEnd
1075.005178	MotionStart
1090.008678	MotionEnd
1092.567446	RestStart
1093.551741	RestEnd
1096.556642	MotionStart
1111.553139	MotionEnd
1115.383288	RestStart
1116.357580	RestEnd
1119.399493	MotionStart
1134.366982	MotionEnd
1136.700681	RestStart
1137.694980	RestEnd
1140.692879	MotionStart
1155.684375	MotionEnd
1157.926047	RestStart
1158.901340	RestEnd
1161.923246	MotionStart
1176.916743	MotionEnd
1181.711180	RestStart
1182.686473	RestEnd
1185.686373	MotionStart
1200.692873	MotionEnd
1203.976858	RestStart
1204.978159	RestEnd
1207.983060	MotionStart
1222.970555	MotionEnd
1225.247237	RestStart
1226.247537	RestEnd
1229.264442	MotionStart
1244.230931	MotionEnd
1382.269330	RestStart
1383.237621	RestEnd
1386.270530	MotionStart
1401.269028	MotionEnd
1403.780782	RestStart
1404.783082	RestEnd
1407.784982	MotionStart
1422.784481	MotionEnd
1426.777679	RestStart
1427.758973	RestEnd
1430.767875	MotionStart
1445.778377	MotionEnd
1448.741266	RestStart
1449.734564	RestEnd
1452.752469	MotionStart
1467.742965	MotionEnd
1469.941624	RestStart
1470.940924	RestEnd
1473.964831	MotionStart
1488.976332	MotionEnd
1492.368350	RestStart
1493.371651	RestEnd
1496.384554	MotionStart
1511.369048	MotionEnd
1515.458275	RestStart
1516.453574	RestEnd
1519.472479	MotionStart
1534.468976	MotionEnd
1536.087462	RestStart
1537.067756	RestEnd
1540.133675	MotionStart
1555.092161	MotionEnd
1557.846988	RestStart
1558.840286	RestEnd
1561.840185	MotionStart
1576.848687	MotionEnd
1578.870292	RestStart
1579.848586	RestEnd
1582.867492	MotionStart
1597.858988	MotionEnd
1599.959617	RestStart
1600.940912	RestEnd
1603.960818	MotionStart
1618.968318	MotionEnd
1622.112262	RestStart
1623.106560	RestEnd
1626.107460	MotionStart
1641.085952	MotionEnd
1644.711039	RestStart
1645.690333	RestEnd
1648.702236	MotionStart
1663.695733	MotionEnd
1665.862383	RestStart
1666.871685	RestEnd
1669.867584	MotionStart
1684.875085	MotionEnd
1687.335822	RestStart
1688.301112	RestEnd
1691.327020	MotionStart
1706.299510	MotionEnd
1709.683525	RestStart
1710.695829	RestEnd
1713.681724	MotionStart
1728.667218	MotionEnd
1732.608400	RestStart
1733.603699	RestEnd
1736.626605	MotionStart
1751.608098	MotionEnd
1754.053832	RestStart
1755.053132	RestEnd
1758.072037	MotionStart
1773.068535	MotionEnd
1775.764343	RestStart
1776.743637	RestEnd
1779.744537	MotionStart
1794.733032	MotionEnd
1804.435942	RestStart
1805.416236	RestEnd
1808.431140	MotionStart
1823.435640	MotionEnd
1825.977402	RestStart
1826.981704	RestEnd
1829.994607	MotionStart
1844.978101	MotionEnd
1847.118743	RestStart
1848.104039	RestEnd
1851.115942	MotionStart
1866.120442	MotionEnd
1873.035516	RestStart
1874.039817	RestEnd
1877.048719	MotionStart
1892.044217	MotionEnd
1972.709409	RestStart
1973.682701	RestEnd
1976.732616	MotionStart
1991.689101	MotionEnd
1994.100825	RestStart
1995.116129	RestEnd
1998.113028	MotionStart
2013.116527	MotionEnd
2015.516247	RestStart
2016.511545	RestEnd
2019.521448	MotionStart
2034.520947	MotionEnd
2037.481835	RestStart
2038.479134	RestEnd
2041.492038	MotionStart
2056.490536	MotionEnd
2058.794227	RestStart
2059.792526	RestEnd
2062.809431	MotionStart
2077.797926	MotionEnd
2079.977580	RestStart
2080.968877	RestEnd
2083.981781	MotionStart
2098.994283	MotionEnd
2105.265164	RestStart
2106.258462	RestEnd
2109.241356	MotionStart
2124.236853	MotionEnd
2126.173435	RestStart
2127.160731	RestEnd
2130.168633	MotionStart
2145.159128	MotionEnd
2147.171732	RestStart
2148.160028	RestEnd
2151.190937	MotionStart
2166.179433	MotionEnd
2168.470120	RestStart
2169.450414	RestEnd
2172.450313	MotionStart
2187.469818	MotionEnd
2189.894545	RestStart
2190.875840	RestEnd
2193.875739	MotionStart
2208.890242	MotionEnd
2211.943157	RestStart
2212.950460	RestEnd
2215.949359	MotionStart
2230.937854	MotionEnd
2233.151518	RestStart
2234.141815	RestEnd
2237.158720	MotionStart
2252.153217	MotionEnd
2262.845424	RestStart
2263.848725	RestEnd
2266.841622	MotionStart
2281.836119	MotionEnd
2285.821315	RestStart
2286.811611	RestEnd
2289.817513	MotionStart
2304.844020	MotionEnd
2307.694875	RestStart
2308.696175	RestEnd
2311.697075	MotionStart
2326.702575	MotionEnd
2329.309357	RestStart
2330.300654	RestEnd
2333.353570	MotionStart
2348.300052	MotionEnd
2351.822109	RestStart
2352.828410	RestEnd
2355.839313	MotionStart
2370.830809	MotionEnd
2372.752386	RestStart
2373.742683	RestEnd
2376.740582	MotionStart
2391.759086	MotionEnd
2394.843011	RestStart
2395.823305	RestEnd
2398.855214	MotionStart
2413.835707	MotionEnd
2415.883321	RestStart
2416.894625	RestEnd
2419.878519	MotionStart
2434.871016	MotionEnd
2438.551120	RestStart
2439.545418	RestEnd
2442.575327	MotionStart
2457.595831	MotionEnd
2461.396972	RestStart
2462.382267	RestEnd
2465.407174	MotionStart
2480.410674	MotionEnd
2660.036545	RestStart
2661.014839	RestEnd
2664.038746	MotionStart
2679.011236	MotionEnd
2694.609914	RestStart
2695.610214	RestEnd
2698.620117	MotionStart
2713.581604	MotionEnd
2716.371441	RestStart
2717.351735	RestEnd
2720.395648	MotionStart
2735.373140	MotionEnd
2739.479371	RestStart
2740.466667	RestEnd
2743.460565	MotionStart
2758.472067	MotionEnd
2761.274908	RestStart
2762.273207	RestEnd
2765.279109	MotionStart
2780.278607	MotionEnd
2785.041035	RestStart
2786.017328	RestEnd
2789.024230	MotionStart
2804.033731	MotionEnd
2807.933901	RestStart
2808.949206	RestEnd
2811.966111	MotionStart
2826.948604	MotionEnd
2829.742442	RestStart
2830.722736	RestEnd
2833.722636	MotionStart
2848.736138	MotionEnd
2851.227886	RestStart
2852.221184	RestEnd
2855.223084	MotionStart
2870.228584	MotionEnd
2873.217480	RestStart
2874.206777	RestEnd
2877.222682	MotionStart
2892.195172	MotionEnd
2894.731933	RestStart
2895.695222	RestEnd
2898.712127	MotionStart
2913.678615	MotionEnd
2916.877575	RestStart
2917.861870	RestEnd
2920.903782	MotionStart
2935.878273	MotionEnd
2938.337010	RestStart
2939.319305	RestEnd
2942.343212	MotionStart
2957.355714	MotionEnd
2959.479351	RestStart
2960.490654	RestEnd
2963.488554	MotionStart
2978.487052	MotionEnd
2980.382620	RestStart
2981.373917	RestEnd
2984.373817	MotionStart
2999.370315	MotionEnd
3001.670005	RestStart
3002.653300	RestEnd
3005.672205	MotionStart
3020.684707	MotionEnd
3023.881666	RestStart
3024.880966	RestEnd
3027.890868	MotionStart
3042.883365	MotionEnd
3046.090327	RestStart
3047.076622	RestEnd
3050.100529	MotionStart
3065.095026	MotionEnd
3068.581072	RestStart
3069.560365	RestEnd
3072.610280	MotionStart
3087.590773	MotionEnd
3090.815740	RestStart
3091.802036	RestEnd
3094.818941	MotionStart
3109.796433	MotionEnd
3112.863353	RestStart
3113.834644	RestEnd
3116.886559	MotionStart
3131.849047	MotionEnd
3134.478835	RestStart
3135.457129	RestEnd
3138.457028	MotionStart
3153.462529	MotionEnd
3156.310383	RestStart
3157.301680	RestEnd
3160.303581	MotionStart
3175.307080	MotionEnd
3358.325352	RestStart
3359.333736	RestEnd
3362.315957	MotionStart
3377.305934	MotionEnd
3380.711477	RestStart
3381.685915	RestEnd
3384.696091	MotionStart
3399.671093	MotionEnd
3401.778715	RestStart
3402.787099	RestEnd
3405.800270	MotionStart
3420.743323	MotionEnd
3427.452571	RestStart
3428.458958	RestEnd
3431.474127	MotionStart
3446.422171	MotionEnd
3447.438542	RestStart
3448.449921	RestEnd
3451.456104	MotionStart
3466.412136	MotionEnd
3467.436494	RestStart
3468.404942	RestEnd
3471.404136	MotionStart
3486.385128	MotionEnd
3494.196610	RestStart
3495.201999	RestEnd
3498.219163	MotionStart
3513.159221	MotionEnd
3514.187573	RestStart
3515.181979	RestEnd
3518.187163	MotionStart
3533.151182	MotionEnd
3534.161563	RestStart
3535.174939	RestEnd
3538.164149	MotionStart
3553.139150	MotionEnd
3554.168501	RestStart
3555.140942	RestEnd
3558.136143	MotionStart
3573.116136	MotionEnd
3577.066805	RestStart
3578.045237	RestEnd
3581.034447	MotionStart
3596.027030	MotionEnd
3597.030629	RestStart
3598.040225	RestEnd
3601.061016	MotionStart
3616.018031	MotionEnd
3617.055616	RestStart
3618.032225	RestEnd
3621.050017	MotionStart
3636.000035	MotionEnd
3637.864289	RestStart
3638.853893	RestEnd
3641.882681	MotionStart
3656.849692	MotionEnd
3659.113786	RestStart
3660.102390	RestEnd
3663.117183	MotionStart
3678.103187	MotionEnd
3680.339292	RestStart
3681.316901	RestEnd
3684.351686	MotionStart
3699.306702	MotionEnd
3701.499824	RestStart
3702.459441	RestEnd
3705.498225	MotionStart
3720.490225	MotionEnd
3722.858278	RestStart
3723.829889	RestEnd
3726.877669	MotionStart
3741.821689	MotionEnd
3742.868270	RestStart
3743.840881	RestEnd
3746.856674	MotionStart
3761.826684	MotionEnd
3762.858271	RestStart
3763.838879	RestEnd
3766.869666	MotionStart
3781.830679	MotionEnd
3783.543994	RestStart
3784.553590	RestEnd
3787.550391	MotionStart
3802.521400	MotionEnd
3803.538992	RestStart
3804.532595	RestEnd
3807.548388	MotionStart
3822.513399	MotionEnd
3827.233511	RestStart
3828.214118	RestEnd
3831.230911	MotionStart
3846.244903	MotionEnd
4048.089570	RestStart
4049.063570	RestEnd
4052.080570	MotionStart
4067.073570	MotionEnd
4069.960570	RestStart
4070.953570	RestEnd
4073.962570	MotionStart
4088.955570	MotionEnd
4091.552570	RestStart
4092.548570	RestEnd
4095.547570	MotionStart
4110.551570	MotionEnd
4115.039570	RestStart
4116.017570	RestEnd
4119.034570	MotionStart
4134.035570	MotionEnd
4136.469570	RestStart
4137.449570	RestEnd
4140.466570	MotionStart
4155.465570	MotionEnd
4158.480570	RestStart
4159.478570	RestEnd
4162.488570	MotionStart
4177.479570	MotionEnd
4179.861570	RestStart
4180.833570	RestEnd
4183.857570	MotionStart
4198.844500	MotionEnd
4201.438760	RestStart
4202.427858	RestEnd
4205.433159	MotionStart
4220.422658	MotionEnd
4223.516967	RestStart
4224.485064	RestEnd
4227.509366	MotionStart
4242.507866	MotionEnd
4245.054120	RestStart
4246.064222	RestEnd
4249.082523	MotionStart
4264.056021	MotionEnd
4266.827297	RestStart
4267.798394	RestEnd
4270.823697	MotionStart
4285.810196	MotionEnd
4289.264541	RestStart
4290.259641	RestEnd
4293.274942	MotionStart
4308.270441	MotionEnd
4317.956851	RestStart
4318.941047	RestEnd
4321.951649	MotionStart
4336.963651	MotionEnd
4347.244707	RestStart
4348.243907	RestEnd
4351.241506	MotionStart
4366.247507	MotionEnd
4368.885034	RestStart
4369.880233	RestEnd
4372.877833	MotionStart
4387.892835	MotionEnd
4390.084273	RestStart
4391.064469	RestEnd
4394.089074	MotionStart
4409.056067	MotionEnd
4413.360928	RestStart
4414.355127	RestEnd
4417.362728	MotionStart
4432.384732	MotionEnd
4434.845224	RestStart
4435.824419	RestEnd
4438.858026	MotionStart
4453.847023	MotionEnd
4456.823619	RestStart
4457.817817	RestEnd
4460.829419	MotionStart
4475.824418	MotionEnd
4478.223898	RestStart
4479.216096	RestEnd
4482.236700	MotionStart
4497.208694	MotionEnd
4500.878428	RestStart
4501.879628	RestEnd
4504.863224	MotionStart
4519.875226	MotionEnd
4522.070665	RestStart
4523.076866	RestEnd
4526.089469	MotionStart
4541.068464	MotionEnd
4545.421335	RestStart
4546.414533	RestEnd
4549.425135	MotionStart
4564.414132	MotionEnd
