latency	type
1166.288908	MotionStart
1181.289909	MotionEnd
1183.787908	RestStart
1184.783909	RestEnd
1187.781908	MotionStart
1202.768908	MotionEnd
1205.813909	RestStart
1206.788908	RestEnd
1209.812909	MotionStart
1224.791909	MotionEnd
1231.787908	RestStart
1232.792909	RestEnd
1235.776909	MotionStart
1250.774908	MotionEnd
1253.912908	RestStart
1254.912908	RestEnd
1257.930909	MotionStart
1272.934909	MotionEnd
1275.103908	RestStart
1276.099909	RestEnd
1279.091908	MotionStart
1294.084908	MotionEnd
1392.334908	RestStart
1393.324909	RestEnd
1396.346909	MotionStart
1411.336909	MotionEnd
1413.820908	RestStart
1414.816909	RestEnd
1417.819909	MotionStart
1432.815908	MotionEnd
1435.499908	RestStart
1436.492908	RestEnd
1439.525908	MotionStart
1454.498908	MotionEnd
1458.782908	RestStart
1459.778909	RestEnd
1462.782908	MotionStart
1477.761908	MotionEnd
1481.371909	RestStart
1482.374908	RestEnd
1485.379909	MotionStart
1500.372909	MotionEnd
1503.324909	RestStart
1504.321908	RestEnd
1507.306909	MotionStart
1522.292909	MotionEnd
1524.176908	RestStart
1525.200909	RestEnd
1528.201909	MotionStart
1543.187909	MotionEnd
1545.986908	RestStart
1546.989909	RestEnd
1550.001909	MotionStart
1564.993909	MotionEnd
1567.105909	RestStart
1568.107909	RestEnd
1571.119909	MotionStart
1586.129909	MotionEnd
1588.283909	RestStart
1589.252909	RestEnd
1592.272909	MotionStart
1607.246909	MotionEnd
1609.422909	RestStart
1610.414909	RestEnd
1613.442909	MotionStart
1628.423909	MotionEnd
1631.206909	RestStart
1632.183908	RestEnd
1635.228908	MotionStart
1650.209908	MotionEnd
1652.669908	RestStart
1653.666909	RestEnd
1656.668909	MotionStart
1671.667909	MotionEnd
1674.425909	RestStart
1675.418909	RestEnd
1678.420908	MotionStart
1693.403909	MotionEnd
1695.303909	RestStart
1696.302908	RestEnd
1699.310909	MotionStart
1714.318909	MotionEnd
1716.352909	RestStart
1717.350909	RestEnd
1720.356909	MotionStart
1735.378909	MotionEnd
1740.672909	RestStart
1741.656908	RestEnd
1744.666909	MotionStart
1759.672909	MotionEnd
1761.811909	RestStart
1762.807908	RestEnd
1765.842909	MotionStart
1780.813909	MotionEnd
1784.406908	RestStart
1785.379909	RestEnd
1788.402909	MotionStart
1803.368909	MotionEnd
1806.206909	RestStart
1807.181909	RestEnd
1810.188909	MotionStart
1825.188909	MotionEnd
1826.728908	RestStart
1827.733909	RestEnd
1830.741908	MotionStart
1845.737909	MotionEnd
1847.779909	RestStart
1848.770909	RestEnd
1851.786909	MotionStart
1866.764909	MotionEnd
1869.907908	RestStart
1870.900908	RestEnd
1873.919908	MotionStart
1888.892909	MotionEnd
1890.600909	RestStart
1891.593909	RestEnd
1894.613909	MotionStart
1909.596909	MotionEnd
2035.081909	RestStart
2036.063909	RestEnd
2039.098908	MotionStart
2054.073909	MotionEnd
2061.534909	RestStart
2062.532908	RestEnd
2065.551908	MotionStart
2080.529909	MotionEnd
2085.021909	RestStart
2086.010909	RestEnd
2089.013909	MotionStart
2104.034909	MotionEnd
2106.344909	RestStart
2107.339909	RestEnd
2110.339909	MotionStart
2125.313909	MotionEnd
2127.364909	RestStart
2128.340908	RestEnd
2131.359909	MotionStart
2146.359909	MotionEnd
2148.258909	RestStart
2149.243909	RestEnd
2152.267909	MotionStart
2167.261908	MotionEnd
2169.341908	RestStart
2170.318909	RestEnd
2173.336909	MotionStart
2188.357909	MotionEnd
2190.242908	RestStart
2191.231909	RestEnd
2194.216908	MotionStart
2209.223908	MotionEnd
2211.438909	RestStart
2212.437909	RestEnd
2215.448909	MotionStart
2230.438909	MotionEnd
2232.394908	RestStart
2233.399908	RestEnd
2236.412908	MotionStart
2251.389909	MotionEnd
2253.269908	RestStart
2254.243909	RestEnd
2257.279909	MotionStart
2272.260909	MotionEnd
2275.657908	RestStart
2276.632909	RestEnd
2279.654909	MotionStart
2294.633909	MotionEnd
2298.864909	RestStart
2299.839909	RestEnd
2302.853908	MotionStart
2317.852909	MotionEnd
2321.011908	RestStart
2321.990909	RestEnd
2325.006909	MotionStart
2339.982909	MotionEnd
2341.967909	RestStart
2342.947909	RestEnd
2345.976909	MotionStart
2360.954909	MotionEnd
2364.710909	RestStart
2365.702908	RestEnd
2368.706909	MotionStart
2383.710909	MotionEnd
2386.029909	RestStart
2387.034909	RestEnd
2390.035909	MotionStart
2405.010909	MotionEnd
2407.287908	RestStart
2408.294908	RestEnd
2411.312909	MotionStart
2426.286909	MotionEnd
2428.391909	RestStart
2429.370909	RestEnd
2432.410909	MotionStart
2447.376909	MotionEnd
2452.119909	RestStart
2453.099909	RestEnd
2456.129909	MotionStart
2471.109909	MotionEnd
2474.180909	RestStart
2475.146909	RestEnd
2478.180909	MotionStart
2493.158909	MotionEnd
2497.372909	RestStart
2498.354908	RestEnd
2501.376909	MotionStart
2516.333908	MotionEnd
2545.520909	RestStart
2546.532908	RestEnd
2549.550909	MotionStart
2564.519908	MotionEnd
2569.024908	RestStart
2570.019908	RestEnd
2573.033909	MotionStart
2588.032908	MotionEnd
2590.834908	RestStart
2591.838909	RestEnd
2594.836909	MotionStart
2609.813909	MotionEnd
2613.059909	RestStart
2614.073909	RestEnd
2617.057908	MotionStart
2632.043909	MotionEnd
2634.807908	RestStart
2635.792909	RestEnd
2638.798909	MotionStart
2653.792909	MotionEnd
2656.365909	RestStart
2657.326909	RestEnd
2660.336909	MotionStart
2675.323909	MotionEnd
2678.319909	RestStart
2679.329909	RestEnd
2682.333908	MotionStart
2697.321908	MotionEnd
2700.053909	RestStart
2701.030909	RestEnd
2704.050909	MotionStart
2719.041909	MotionEnd
2725.839909	RestStart
2726.808908	RestEnd
2729.849909	MotionStart
2744.847908	MotionEnd
2749.066909	RestStart
2750.069909	RestEnd
2753.067909	MotionStart
2768.091908	MotionEnd
2774.501909	RestStart
2775.497909	RestEnd
2778.502909	MotionStart
2793.501909	MotionEnd
2796.898909	RestStart
2797.875909	RestEnd
2800.897909	MotionStart
2815.880908	MotionEnd
2819.088909	RestStart
2820.080909	RestEnd
2823.084908	MotionStart
2838.074909	MotionEnd
2840.913908	RestStart
2841.885909	RestEnd
2844.903909	MotionStart
2859.911909	MotionEnd
2862.599909	RestStart
2863.605909	RestEnd
2866.620909	MotionStart
2881.594909	MotionEnd
2884.569909	RestStart
2885.549909	RestEnd
2888.590908	MotionStart
2903.551908	MotionEnd
2905.977909	RestStart
2906.976909	RestEnd
2909.987909	MotionStart
2924.943909	MotionEnd
2927.373908	RestStart
2928.342909	RestEnd
2931.363909	MotionStart
2946.368909	MotionEnd
2948.921909	RestStart
2949.894908	RestEnd
2952.910909	MotionStart
2967.913908	MotionEnd
2970.586909	RestStart
2971.589909	RestEnd
2974.586909	MotionStart
2989.603908	MotionEnd
2991.944909	RestStart
2992.942909	RestEnd
2995.948909	MotionStart
3010.924909	MotionEnd
3018.188909	RestStart
3019.202908	RestEnd
3022.211909	MotionStart
3037.188909	MotionEnd
3039.308908	RestStart
3040.300909	RestEnd
3043.319909	MotionStart
3058.321908	MotionEnd
3113.391909	RestStart
3114.392909	RestEnd
3117.411909	MotionStart
3132.416909	MotionEnd
3133.400908	RestStart
3134.428909	RestEnd
3137.425909	MotionStart
3152.414909	MotionEnd
3154.155909	RestStart
3155.125909	RestEnd
3158.148909	MotionStart
3173.128909	MotionEnd
3174.733909	RestStart
3175.711909	RestEnd
3178.734909	MotionStart
3193.727909	MotionEnd
3197.920908	RestStart
3198.919908	RestEnd
3201.917909	MotionStart
3216.901909	MotionEnd
3217.933908	RestStart
3218.921909	RestEnd
3221.945908	MotionStart
3236.920908	MotionEnd
3237.954909	RestStart
3238.930909	RestEnd
3241.943909	MotionStart
3256.934909	MotionEnd
3258.625909	RestStart
3259.616908	RestEnd
3262.643908	MotionStart
3277.619909	MotionEnd
3279.261908	RestStart
3280.294908	RestEnd
3283.294908	MotionStart
3298.293909	MotionEnd
3299.286909	RestStart
3300.274908	RestEnd
3303.310909	MotionStart
3318.283909	MotionEnd
3321.378909	RestStart
3322.375909	RestEnd
3325.407908	MotionStart
3340.364909	MotionEnd
3343.286909	RestStart
3344.277909	RestEnd
3347.290909	MotionStart
3362.267909	MotionEnd
3363.271909	RestStart
3364.300909	RestEnd
3367.300909	MotionStart
3382.287908	MotionEnd
3383.295908	RestStart
3384.287908	RestEnd
3387.306909	MotionStart
3402.281908	MotionEnd
3403.316909	RestStart
3404.281908	RestEnd
3407.330909	MotionStart
3422.286909	MotionEnd
3423.973908	RestStart
3424.958908	RestEnd
3427.970909	MotionStart
3442.967909	MotionEnd
3444.631909	RestStart
3445.627909	RestEnd
3448.622909	MotionStart
3463.633909	MotionEnd
3465.253909	RestStart
3466.234909	RestEnd
3469.247909	MotionStart
3484.237909	MotionEnd
3485.838909	RestStart
3486.850909	RestEnd
3489.848908	MotionStart
3504.848908	MotionEnd
3507.386908	RestStart
3508.406908	RestEnd
3511.392909	MotionStart
3526.380908	MotionEnd
3528.249908	RestStart
3529.265909	RestEnd
3532.258909	MotionStart
3547.265909	MotionEnd
3549.366908	RestStart
3550.368909	RestEnd
3553.399908	MotionStart
3568.378909	MotionEnd
3572.732909	RestStart
3573.724909	RestEnd
3576.739909	MotionStart
3591.742908	MotionEnd
3592.738909	RestStart
3593.733909	RestEnd
3596.749908	MotionStart
3611.749908	MotionEnd
3615.446908	RestStart
3616.424909	RestEnd
3619.442909	MotionStart
3634.442909	MotionEnd
3637.072909	RestStart
3638.088909	RestEnd
3641.077908	MotionStart
3656.061909	MotionEnd
3659.763909	RestStart
3660.757909	RestEnd
3663.771909	MotionStart
3678.755908	MotionEnd
3681.576909	RestStart
3682.566909	RestEnd
3685.581909	MotionStart
3700.566405	MotionEnd
3704.729069	RestStart
3705.723467	RestEnd
3708.741674	MotionStart
3723.732668	MotionEnd
3726.525784	RestStart
3727.516180	RestEnd
3730.539390	MotionStart
3745.531384	MotionEnd
3747.755273	RestStart
3748.763676	RestEnd
3751.766877	MotionStart
3766.759872	MotionEnd
3769.087803	RestStart
3770.068195	RestEnd
3773.105409	MotionStart
3788.065391	MotionEnd
3790.597403	RestStart
3791.570792	RestEnd
3794.578995	MotionStart
3809.560986	MotionEnd
3812.098000	RestStart
3813.074390	RestEnd
3816.112605	MotionStart
3831.097597	MotionEnd
3833.408521	RestStart
3834.401918	RestEnd
3837.410120	MotionStart
3852.416120	MotionEnd
3854.785068	RestStart
3855.777465	RestEnd
3858.787668	MotionStart
3873.768658	MotionEnd
3876.984944	RestStart
3877.983344	RestEnd
3881.018557	MotionStart
3895.979539	MotionEnd
3898.385501	RestStart
3899.364892	RestEnd
3902.383099	MotionStart
3917.391100	MotionEnd
3919.637999	RestStart
3920.636398	RestEnd
3923.648602	MotionStart
3938.671609	MotionEnd
3941.162605	RestStart
3942.153001	RestEnd
3945.159203	MotionStart
3960.165203	MotionEnd
3962.181009	RestStart
3963.165403	RestEnd
3966.206619	MotionStart
3981.170602	MotionEnd
3983.558556	RestStart
3984.538948	RestEnd
3987.432105	MotionStart
4002.567530	MotionEnd
4004.631943	RestStart
4005.633143	RestEnd
4008.681753	MotionStart
4023.646745	MotionEnd
4025.762168	RestStart
4026.759367	RestEnd
4029.786973	MotionStart
4044.765968	MotionEnd
4047.093433	RestStart
4048.105636	RestEnd
4051.136242	MotionStart
4066.098234	MotionEnd
4068.657745	RestStart
4069.656945	RestEnd
4072.669547	MotionStart
4087.646542	MotionEnd
