latency	type
2029.140638	MotionEnd
2104.537177	RestStart
2105.505274	RestEnd
2108.519576	MotionStart
2123.492072	MotionEnd
2125.780301	RestStart
2126.770400	RestEnd
2129.808704	MotionStart
2144.794203	MotionEnd
2148.925616	RestStart
2149.928716	RestEnd
2152.934017	MotionStart
2167.919515	MotionEnd
2170.146737	RestStart
2171.138837	RestEnd
2174.181141	MotionStart
2189.161639	MotionEnd
2197.045427	RestStart
2198.016524	RestEnd
2201.026825	MotionStart
2216.025325	MotionEnd
2218.032526	RestStart
2219.022625	RestEnd
2222.025925	MotionStart
2237.024425	MotionEnd
2239.891712	RestStart
2240.881811	RestEnd
2243.914114	MotionStart
2258.892611	MotionEnd
2261.470869	RestStart
2262.462968	RestEnd
2265.464269	MotionStart
2280.459768	MotionEnd
2283.023024	RestStart
2284.014123	RestEnd
2287.014423	MotionStart
2302.037926	MotionEnd
2304.894211	RestStart
2305.870309	RestEnd
2308.898611	MotionStart
2323.878109	MotionEnd
2326.458367	RestStart
2327.445466	RestEnd
2330.449767	MotionStart
2345.444266	MotionEnd
2347.226444	RestStart
2348.220543	RestEnd
2351.252847	MotionStart
2366.254346	MotionEnd
2368.399561	RestStart
2369.410662	RestEnd
2372.416963	MotionStart
2387.396460	MotionEnd
2389.725694	RestStart
2390.696791	RestEnd
2393.734094	MotionStart
2408.720593	MotionEnd
2411.068828	RestStart
2412.061927	RestEnd
2415.107232	MotionStart
2430.060727	MotionEnd
2433.709091	RestStart
2434.703191	RestEnd
2437.717492	MotionStart
2452.700990	MotionEnd
2455.161236	RestStart
2456.150335	RestEnd
2459.185639	MotionStart
2474.143135	MotionEnd
2476.099330	RestStart
2477.077428	RestEnd
2480.107731	MotionStart
2495.074227	MotionEnd
2497.402460	RestStart
2498.397560	RestEnd
2501.440864	MotionStart
2516.398359	MotionEnd
2519.982718	RestStart
2520.978817	RestEnd
2524.009120	MotionStart
2538.992618	MotionEnd
2540.881808	RestStart
2541.885908	RestEnd
2544.885208	MotionStart
2559.891708	MotionEnd
2561.738893	RestStart
2562.754995	RestEnd
2565.739293	MotionStart
2580.718791	MotionEnd
2584.793198	RestStart
2585.793298	RestEnd
2588.804599	MotionStart
2603.787097	MotionEnd
2636.748393	RestStart
2637.740492	RestEnd
2640.758794	MotionStart
2655.748293	MotionEnd
2658.572575	RestStart
2659.592678	RestEnd
2662.600978	MotionStart
2677.555474	MotionEnd
2680.824800	RestStart
2681.805899	RestEnd
2684.819200	MotionStart
2699.820700	MotionEnd
2704.019120	RestStart
2704.995217	RestEnd
2708.014519	MotionStart
2723.003018	MotionEnd
2725.791296	RestStart
2726.772395	RestEnd
2729.781696	MotionStart
2744.770194	MotionEnd
2747.216439	RestStart
2748.218539	RestEnd
2751.214839	MotionStart
2766.221339	MotionEnd
2768.560573	RestStart
2769.559673	RestEnd
2772.578975	MotionStart
2787.550472	MotionEnd
2789.600677	RestStart
2790.576775	RestEnd
2793.596076	MotionStart
2808.602577	MotionEnd
2813.345051	RestStart
2814.356152	RestEnd
2817.376454	MotionStart
2832.356952	MotionEnd
2834.383155	RestStart
2835.387255	RestEnd
2838.418558	MotionStart
2853.397056	MotionEnd
2855.848301	RestStart
2856.837400	RestEnd
2859.858702	MotionStart
2874.845200	MotionEnd
2876.929409	RestStart
2877.911507	RestEnd
2880.938810	MotionStart
2895.935309	MotionEnd
2899.043620	RestStart
2900.063722	RestEnd
2903.056021	MotionStart
2918.055521	MotionEnd
2920.122728	RestStart
2921.118827	RestEnd
2924.133129	MotionStart
2939.127628	MotionEnd
2942.213937	RestStart
2943.191034	RestEnd
2946.204336	MotionStart
2961.172832	MotionEnd
2963.373053	RestStart
2964.359151	RestEnd
2967.377453	MotionStart
2982.370952	MotionEnd
2984.438159	RestStart
2985.410256	RestEnd
2988.425558	MotionStart
3003.404055	MotionEnd
3005.436258	RestStart
3006.411356	RestEnd
3009.445659	MotionStart
3024.435158	MotionEnd
3029.491663	RestStart
3030.467761	RestEnd
3033.468061	MotionStart
3048.469561	MotionEnd
3050.747789	RestStart
3051.759890	RestEnd
3054.778192	MotionStart
3069.733687	MotionEnd
3071.784892	RestStart
3072.777992	RestEnd
3075.810295	MotionStart
3090.803794	MotionEnd
3093.348049	RestStart
3094.353149	RestEnd
3097.359450	MotionStart
3112.351949	MotionEnd
3114.709185	RestStart
3115.698284	RestEnd
3118.712585	MotionStart
3133.697083	MotionEnd
3158.494563	RestStart
3159.474661	RestEnd
3162.486962	MotionStart
3177.465460	MotionEnd
3180.761789	RestStart
3181.753889	RestEnd
3184.776191	MotionStart
3199.732686	MotionEnd
3200.765789	RestStart
3201.778891	RestEnd
3204.763189	MotionStart
3219.782691	MotionEnd
3222.248938	RestStart
3223.244037	RestEnd
3226.256338	MotionStart
3241.254838	MotionEnd
3244.160129	RestStart
3245.140226	RestEnd
3248.156528	MotionStart
3263.176030	MotionEnd
3264.152127	RestStart
3265.146227	RestEnd
3268.182530	MotionStart
3283.171029	MotionEnd
3292.351947	RestStart
3293.364048	RestEnd
3296.369349	MotionStart
3311.348846	MotionEnd
3315.044216	RestStart
3316.029314	RestEnd
3319.075619	MotionStart
3334.029114	MotionEnd
3335.055217	RestStart
3336.040316	RestEnd
3339.066618	MotionStart
3354.035115	MotionEnd
3355.767288	RestStart
3356.761387	RestEnd
3359.784690	MotionStart
3374.768188	MotionEnd
3376.830394	RestStart
3377.792490	RestEnd
3380.823793	MotionStart
3395.821293	MotionEnd
3398.329543	RestStart
3399.342645	RestEnd
3402.328944	MotionStart
3417.333444	MotionEnd
3419.234634	RestStart
3420.244735	RestEnd
3423.243035	MotionStart
3438.227533	MotionEnd
3439.256636	RestStart
3440.264737	RestEnd
3443.256036	MotionStart
3458.234534	MotionEnd
3461.063816	RestStart
3462.068917	RestEnd
3465.057216	MotionStart
3480.061716	MotionEnd
3482.329943	RestStart
3483.335043	RestEnd
3486.329343	MotionStart
3501.332843	MotionEnd
3504.285138	RestStart
3505.272237	RestEnd
3508.291539	MotionStart
3523.295039	MotionEnd
3524.295139	RestStart
3525.282238	RestEnd
3528.300539	MotionStart
3543.301040	MotionEnd
3544.984208	RestStart
3545.978307	RestEnd
3548.987608	MotionStart
3563.977107	MotionEnd
3565.619271	RestStart
3566.631372	RestEnd
3569.637673	MotionStart
3584.598169	MotionEnd
3586.468356	RestStart
3587.459455	RestEnd
3590.475757	MotionStart
3605.462255	MotionEnd
3607.477456	RestStart
3608.469556	RestEnd
3611.490858	MotionStart
3626.480357	MotionEnd
3628.625571	RestStart
3629.602669	RestEnd
3632.626971	MotionStart
3647.617470	MotionEnd
3674.106119	RestStart
3675.076216	RestEnd
3678.111519	MotionStart
3693.102018	MotionEnd
3696.530361	RestStart
3697.516459	RestEnd
3700.523760	MotionStart
3715.515259	MotionEnd
3718.607568	RestStart
3719.599667	RestEnd
3722.606968	MotionStart
3737.608468	MotionEnd
3740.931800	RestStart
3741.938901	RestEnd
3744.940201	MotionStart
3759.951703	MotionEnd
3763.042011	RestStart
3764.040111	RestEnd
3767.037411	MotionStart
3782.025909	MotionEnd
3784.392146	RestStart
3785.381245	RestEnd
3788.393546	MotionStart
3803.394046	MotionEnd
3805.686275	RestStart
3806.691376	RestEnd
3809.705677	MotionStart
3824.670174	MotionEnd
3826.958402	RestStart
3827.967503	RestEnd
3830.987805	MotionStart
3845.955302	MotionEnd
3848.439550	RestStart
3849.447651	RestEnd
3852.439950	MotionStart
3867.442450	MotionEnd
3869.883695	RestStart
3870.875793	RestEnd
3873.890095	MotionStart
3888.887595	MotionEnd
3891.745881	RestStart
3892.731979	RestEnd
3895.752281	MotionStart
3910.723778	MotionEnd
3913.083014	RestStart
3914.069113	RestEnd
3917.117417	MotionStart
3932.101916	MotionEnd
3935.236229	RestStart
3936.249330	RestEnd
3939.258631	MotionStart
3954.249130	MotionEnd
3956.136319	RestStart
3957.404446	RestEnd
3960.420747	MotionStart
3975.396244	MotionEnd
3978.074512	RestStart
3979.051610	RestEnd
3982.069912	MotionStart
3997.075412	MotionEnd
3999.502655	RestStart
4000.485753	RestEnd
4003.514056	MotionStart
4018.486553	MotionEnd
4020.677772	RestStart
4021.663871	RestEnd
4024.688173	MotionStart
4039.648669	MotionEnd
4042.331938	RestStart
4043.335038	RestEnd
4046.351339	MotionStart
4061.336838	MotionEnd
4064.466151	RestStart
4065.454249	RestEnd
4068.461550	MotionStart
4083.462050	MotionEnd
4085.976302	RestStart
4086.966401	RestEnd
4089.980702	MotionStart
4104.969201	MotionEnd
4107.239427	RestStart
4108.233527	RestEnd
4111.263830	MotionStart
4126.210325	MotionEnd
4128.894593	RestStart
4129.874691	RestEnd
4132.880991	MotionStart
4147.890492	MotionEnd
4151.054809	RestStart
4152.044907	RestEnd
4155.062210	MotionStart
4170.038707	MotionEnd
