latency	type
2853.924526	MotionStart
2868.917526	MotionEnd
2872.162526	RestStart
2873.163526	RestEnd
2876.177526	MotionStart
2891.167526	MotionEnd
2893.783526	RestStart
2894.792526	RestEnd
2897.792526	MotionStart
2912.792526	MotionEnd
2915.180526	RestStart
2916.168526	RestEnd
2919.199526	MotionStart
2934.178526	MotionEnd
2937.596526	RestStart
2938.581526	RestEnd
2941.624526	MotionStart
2956.596526	MotionEnd
2959.465526	RestStart
2960.467526	RestEnd
2963.481526	MotionStart
2978.437526	MotionEnd
2981.037526	RestStart
2982.013526	RestEnd
2985.022526	MotionStart
3000.020526	MotionEnd
3002.506526	RestStart
3003.490526	RestEnd
3006.512526	MotionStart
3021.484526	MotionEnd
3025.960526	RestStart
3026.955526	RestEnd
3029.952526	MotionStart
3044.944526	MotionEnd
3048.073526	RestStart
3049.092526	RestEnd
3052.107526	MotionStart
3067.093526	MotionEnd
3069.968526	RestStart
3070.959526	RestEnd
3073.988526	MotionStart
3088.960526	MotionEnd
3091.392526	RestStart
3092.400526	RestEnd
3095.403526	MotionStart
3110.396526	MotionEnd
3112.768526	RestStart
3113.755526	RestEnd
3116.777526	MotionStart
3131.757526	MotionEnd
3166.829526	RestStart
3167.808526	RestEnd
3170.845526	MotionStart
3185.820526	MotionEnd
3190.234526	RestStart
3191.220526	RestEnd
3194.249526	MotionStart
3209.218526	MotionEnd
3210.246526	RestStart
3211.232526	RestEnd
3214.249526	MotionStart
3229.222526	MotionEnd
3230.250526	RestStart
3231.262526	RestEnd
3234.266526	MotionStart
3249.273526	MotionEnd
3252.561526	RestStart
3253.539526	RestEnd
3256.571526	MotionStart
3271.539526	MotionEnd
3273.484526	RestStart
3274.459526	RestEnd
3277.483526	MotionStart
3292.460526	MotionEnd
3294.977526	RestStart
3295.982526	RestEnd
3299.007526	MotionStart
3313.981526	MotionEnd
3314.983526	RestStart
3316.002526	RestEnd
3319.003526	MotionStart
3333.973526	MotionEnd
3334.995526	RestStart
3336.007526	RestEnd
3339.007526	MotionStart
3354.006526	MotionEnd
3356.379526	RestStart
3357.373526	RestEnd
3360.383526	MotionStart
3375.373526	MotionEnd
3376.386526	RestStart
3377.379526	RestEnd
3380.406526	MotionStart
3395.379526	MotionEnd
3397.494526	RestStart
3398.491526	RestEnd
3401.501526	MotionStart
3416.494526	MotionEnd
3417.526526	RestStart
3418.506526	RestEnd
3421.528526	MotionStart
3436.522526	MotionEnd
3437.546526	RestStart
3438.532526	RestEnd
3441.533526	MotionStart
3456.518526	MotionEnd
3458.402526	RestStart
3459.381526	RestEnd
3462.410526	MotionStart
3477.369526	MotionEnd
3478.398526	RestStart
3479.400526	RestEnd
3482.415526	MotionStart
3497.414526	MotionEnd
3499.407526	RestStart
3500.386526	RestEnd
3503.414526	MotionStart
3518.402526	MotionEnd
3519.410526	RestStart
3520.410526	RestEnd
3523.440526	MotionStart
3538.429526	MotionEnd
3539.433526	RestStart
3540.437526	RestEnd
3543.439526	MotionStart
3558.408526	MotionEnd
3559.419526	RestStart
3560.445526	RestEnd
3563.437526	MotionStart
3578.433526	MotionEnd
3579.461526	RestStart
3580.447526	RestEnd
3583.454526	MotionStart
3598.460526	MotionEnd
3600.818526	RestStart
3601.796526	RestEnd
3604.814526	MotionStart
3619.827526	MotionEnd
3620.834526	RestStart
3621.814526	RestEnd
3624.830526	MotionStart
3639.813526	MotionEnd
3693.244526	RestStart
3694.237526	RestEnd
3697.245526	MotionStart
3712.223526	MotionEnd
3716.045526	RestStart
3717.020526	RestEnd
3720.036526	MotionStart
3735.014526	MotionEnd
3737.694526	RestStart
3738.689526	RestEnd
3741.696526	MotionStart
3756.699526	MotionEnd
3759.713526	RestStart
3760.700526	RestEnd
3763.726526	MotionStart
3778.707526	MotionEnd
3781.652526	RestStart
3782.672526	RestEnd
3785.673526	MotionStart
3800.658526	MotionEnd
3803.657526	RestStart
3804.649526	RestEnd
3807.666526	MotionStart
3822.623526	MotionEnd
3825.775526	RestStart
3826.774526	RestEnd
3829.774526	MotionStart
3844.769526	MotionEnd
3847.413526	RestStart
3848.416526	RestEnd
3851.420526	MotionStart
3866.416526	MotionEnd
3870.184526	RestStart
3871.164526	RestEnd
3874.188526	MotionStart
3889.181526	MotionEnd
3893.181526	RestStart
3894.167526	RestEnd
3897.181526	MotionStart
3912.143526	MotionEnd
3915.507526	RestStart
3916.520526	RestEnd
3919.534526	MotionStart
3934.520526	MotionEnd
3938.695526	RestStart
3939.705526	RestEnd
3942.693526	MotionStart
3957.676526	MotionEnd
3963.384526	RestStart
3964.394526	RestEnd
3967.388526	MotionStart
3982.369526	MotionEnd
3985.783526	RestStart
3986.781526	RestEnd
3989.797526	MotionStart
4004.767526	MotionEnd
4007.677526	RestStart
4008.670526	RestEnd
4011.667526	MotionStart
4026.673526	MotionEnd
4034.466526	RestStart
4035.473526	RestEnd
4038.490526	MotionStart
4053.449526	MotionEnd
4057.308526	RestStart
4058.277526	RestEnd
4061.316526	MotionStart
4076.286526	MotionEnd
4079.109526	RestStart
4080.088526	RestEnd
4083.117526	MotionStart
4098.093526	MotionEnd
4105.472526	RestStart
4106.449526	RestEnd
4109.448526	MotionStart
4124.444526	MotionEnd
4126.919526	RestStart
4127.910526	RestEnd
4130.933526	MotionStart
4145.920526	MotionEnd
4148.392526	RestStart
4149.373526	RestEnd
4152.398526	MotionStart
4167.362289	MotionEnd
4171.181198	RestStart
4172.173694	RestEnd
4175.194203	MotionStart
4190.171688	MotionEnd
4193.029116	RestStart
4194.002603	RestEnd
4197.021111	MotionStart
4212.024609	MotionEnd
