latency	type
306.622862	RestStart
307.598276	RestEnd
310.611467	MotionStart
325.595471	MotionEnd
328.018017	RestStart
328.995430	RestEnd
332.005623	MotionStart
346.987628	MotionEnd
351.110153	RestStart
352.112551	RestEnd
355.120745	MotionStart
370.054780	MotionEnd
372.681203	RestStart
373.640627	RestEnd
376.663812	MotionStart
391.641867	MotionEnd
393.926867	RestStart
394.909868	RestEnd
397.922867	MotionStart
412.916867	MotionEnd
414.862867	RestStart
415.855867	RestEnd
418.862867	MotionStart
433.844867	MotionEnd
436.546867	RestStart
437.520867	RestEnd
440.550867	MotionStart
455.539867	MotionEnd
457.529867	RestStart
458.523867	RestEnd
461.555867	MotionStart
476.546867	MotionEnd
478.343867	RestStart
479.313867	RestEnd
482.318867	MotionStart
497.322867	MotionEnd
500.302867	RestStart
501.287867	RestEnd
504.312867	MotionStart
519.287867	MotionEnd
521.520867	RestStart
522.494867	RestEnd
525.529867	MotionStart
540.511867	MotionEnd
542.720867	RestStart
543.722867	RestEnd
546.753867	MotionStart
561.715867	MotionEnd
564.169867	RestStart
565.159868	RestEnd
568.142867	MotionStart
583.145867	MotionEnd
587.597867	RestStart
588.605867	RestEnd
591.618867	MotionStart
606.597867	MotionEnd
608.443867	RestStart
609.436867	RestEnd
612.471867	MotionStart
627.423867	MotionEnd
629.385867	RestStart
630.357867	RestEnd
633.380867	MotionStart
648.357867	MotionEnd
650.506867	RestStart
651.493867	RestEnd
654.527867	MotionStart
669.502867	MotionEnd
674.217867	RestStart
675.228867	RestEnd
678.231867	MotionStart
693.221534	MotionEnd
695.468984	RestStart
696.468184	RestEnd
699.469784	MotionStart
714.458781	MotionEnd
716.720234	RestStart
717.724434	RestEnd
720.724034	MotionStart
735.742037	MotionEnd
738.412571	RestStart
739.417772	RestEnd
742.419372	MotionStart
757.396367	MotionEnd
759.735835	RestStart
760.747037	RestEnd
763.762640	MotionStart
778.723632	MotionEnd
780.586004	RestStart
781.585204	RestEnd
784.570801	MotionStart
799.583803	MotionEnd
826.654216	RestStart
827.622410	RestEnd
830.649015	MotionStart
845.655015	MotionEnd
852.559396	RestStart
853.585601	RestEnd
856.593202	MotionStart
871.598203	MotionEnd
878.989681	RestStart
879.971877	RestEnd
882.996482	MotionStart
897.997482	MotionEnd
900.188920	RestStart
901.150112	RestEnd
904.187720	MotionStart
919.178717	MotionEnd
923.130507	RestStart
924.136709	RestEnd
927.138309	MotionStart
942.146310	MotionEnd
944.977876	RestStart
945.968074	RestEnd
948.989678	MotionStart
963.980675	MotionEnd
966.143108	RestStart
967.118303	RestEnd
970.148909	MotionStart
985.151909	MotionEnd
987.494377	RestStart
988.505580	RestEnd
991.504179	MotionStart
1006.480174	MotionEnd
1012.558389	RestStart
1013.562590	RestEnd
1016.562190	MotionStart
1031.574192	MotionEnd
1033.958668	RestStart
1034.958868	RestEnd
1037.999477	MotionStart
1052.976471	MotionEnd
1055.182913	RestStart
1056.173111	RestEnd
1059.172710	MotionStart
1074.188713	MotionEnd
1076.040083	RestStart
1076.991273	RestEnd
1080.021879	MotionStart
1095.005875	MotionEnd
1098.339542	RestStart
1099.334741	RestEnd
1102.333341	MotionStart
1117.323176	MotionEnd
1120.834229	RestStart
1121.826526	RestEnd
1124.830427	MotionStart
1139.859935	MotionEnd
1144.590353	RestStart
1145.583651	RestEnd
1148.580550	MotionStart
1163.571046	MotionEnd
1166.666974	RestStart
1167.671275	RestEnd
1170.682178	MotionStart
1185.685678	MotionEnd
1188.244446	RestStart
1189.228741	RestEnd
1192.233642	MotionStart
1207.230139	MotionEnd
1211.060288	RestStart
1212.034580	RestEnd
1215.076493	MotionStart
1230.043982	MotionEnd
1232.377681	RestStart
1233.371980	RestEnd
1236.369879	MotionStart
1251.361375	MotionEnd
1253.603047	RestStart
1254.578340	RestEnd
1257.600246	MotionStart
1272.593743	MotionEnd
1277.388180	RestStart
1278.363473	RestEnd
1281.363373	MotionStart
1296.369873	MotionEnd
1299.653858	RestStart
1300.655159	RestEnd
1303.660060	MotionStart
1318.647555	MotionEnd
1320.924237	RestStart
1321.924537	RestEnd
1324.941442	MotionStart
1339.907931	MotionEnd
1477.946330	RestStart
1478.914621	RestEnd
1481.947530	MotionStart
1496.946028	MotionEnd
1499.457782	RestStart
1500.460082	RestEnd
1503.461982	MotionStart
1518.461481	MotionEnd
1522.454679	RestStart
1523.435973	RestEnd
1526.444875	MotionStart
1541.455377	MotionEnd
1544.418266	RestStart
1545.411564	RestEnd
1548.429469	MotionStart
1563.419965	MotionEnd
1565.618624	RestStart
1566.617924	RestEnd
1569.641831	MotionStart
1584.653332	MotionEnd
1588.045350	RestStart
1589.048651	RestEnd
1592.061554	MotionStart
1607.046048	MotionEnd
1611.135275	RestStart
1612.130574	RestEnd
1615.149479	MotionStart
1630.145976	MotionEnd
1631.764462	RestStart
1632.744756	RestEnd
1635.810675	MotionStart
1650.769161	MotionEnd
1653.523988	RestStart
1654.517286	RestEnd
1657.517185	MotionStart
1672.525687	MotionEnd
1674.547292	RestStart
1675.525586	RestEnd
1678.544492	MotionStart
1693.535988	MotionEnd
1695.636617	RestStart
1696.617912	RestEnd
1699.637818	MotionStart
1714.645318	MotionEnd
1717.789262	RestStart
1718.783560	RestEnd
1721.784460	MotionStart
1736.762952	MotionEnd
1740.388039	RestStart
1741.367333	RestEnd
1744.379236	MotionStart
1759.372733	MotionEnd
1761.539383	RestStart
1762.548685	RestEnd
1765.544584	MotionStart
1780.552085	MotionEnd
1783.012822	RestStart
1783.978112	RestEnd
1787.004020	MotionStart
1801.976510	MotionEnd
1805.360525	RestStart
1806.372829	RestEnd
1809.358724	MotionStart
1824.344218	MotionEnd
1828.285400	RestStart
1829.280699	RestEnd
1832.303605	MotionStart
1847.285098	MotionEnd
1849.730832	RestStart
1850.730132	RestEnd
1853.749037	MotionStart
1868.745535	MotionEnd
1871.441343	RestStart
1872.420637	RestEnd
1875.421537	MotionStart
1890.410032	MotionEnd
1900.112942	RestStart
1901.093236	RestEnd
1904.108140	MotionStart
1919.112640	MotionEnd
1921.654402	RestStart
1922.658704	RestEnd
1925.671607	MotionStart
1940.655101	MotionEnd
1942.795743	RestStart
1943.781039	RestEnd
1946.792942	MotionStart
1961.797442	MotionEnd
1968.712516	RestStart
1969.716817	RestEnd
1972.725719	MotionStart
1987.721217	MotionEnd
2068.386409	RestStart
2069.359701	RestEnd
2072.409616	MotionStart
2087.366101	MotionEnd
2089.777825	RestStart
2090.793129	RestEnd
2093.790028	MotionStart
2108.793527	MotionEnd
2111.193247	RestStart
2112.188545	RestEnd
2115.198448	MotionStart
2130.197947	MotionEnd
2133.158835	RestStart
2134.156134	RestEnd
2137.169038	MotionStart
2152.167536	MotionEnd
2154.471227	RestStart
2155.469526	RestEnd
2158.486431	MotionStart
2173.474926	MotionEnd
