latency	type
2713.731562	RestEnd
2716.728862	MotionStart
2731.726361	MotionEnd
2734.769666	RestStart
2735.778767	RestEnd
2738.762065	MotionStart
2753.755564	MotionEnd
2756.110800	RestStart
2757.122901	RestEnd
2760.141203	MotionStart
2775.141702	MotionEnd
2779.477136	RestStart
2780.470236	RestEnd
2783.487537	MotionStart
2798.478036	MotionEnd
2800.727261	RestStart
2801.694358	RestEnd
2804.762665	MotionStart
2819.732161	MotionEnd
2821.975385	RestStart
2822.992487	RestEnd
2825.989787	MotionStart
2840.961284	MotionEnd
2843.387527	RestStart
2844.405628	RestEnd
2847.403928	MotionStart
2862.376425	MotionEnd
2939.238111	RestStart
2940.250212	RestEnd
2943.291516	MotionStart
2958.262013	MotionEnd
2961.607347	RestStart
2962.587445	RestEnd
2965.618748	MotionStart
2980.607247	MotionEnd
2983.330519	RestStart
2984.326619	RestEnd
2987.329919	MotionStart
3002.328419	MotionEnd
3003.360522	RestStart
3004.334620	RestEnd
3007.350921	MotionStart
3022.360422	MotionEnd
3024.532639	RestStart
3025.529739	RestEnd
3028.538040	MotionStart
3043.528538	MotionEnd
3044.553641	RestStart
3045.528739	RestEnd
3048.562042	MotionStart
3063.557541	MotionEnd
3064.566642	RestStart
3065.562742	RestEnd
3068.570042	MotionStart
3083.543540	MotionEnd
3084.563642	RestStart
3085.572743	RestEnd
3088.559041	MotionStart
3103.560541	MotionEnd
3104.572643	RestStart
3105.571742	RestEnd
3108.584044	MotionStart
3123.568542	MotionEnd
3126.081793	RestStart
3127.051890	RestEnd
3130.065191	MotionStart
3145.058691	MotionEnd
3146.796864	RestStart
3147.785963	RestEnd
3150.789263	MotionStart
3165.785763	MotionEnd
3167.561941	RestStart
3168.544039	RestEnd
3171.550339	MotionStart
3186.543839	MotionEnd
3188.317016	RestStart
3189.311115	RestEnd
3192.306415	MotionStart
3207.300914	MotionEnd
3209.010085	RestStart
3209.986183	RestEnd
3213.004484	MotionStart
3227.989983	MotionEnd
3229.617146	RestStart
3230.597244	RestEnd
3233.621546	MotionStart
3248.615045	MotionEnd
3249.634147	RestStart
3250.618245	RestEnd
3253.634547	MotionStart
3268.625046	MotionEnd
3270.313215	RestStart
3271.319315	RestEnd
3274.309614	MotionStart
3289.304114	MotionEnd
3290.307214	RestStart
3291.310314	RestEnd
3294.349618	MotionStart
3309.310114	MotionEnd
3310.350218	RestStart
3311.306314	RestEnd
3314.339617	MotionStart
3329.331116	MotionEnd
3331.037286	RestStart
3332.026386	RestEnd
3335.062689	MotionStart
3350.020185	MotionEnd
3351.725355	RestStart
3352.711454	RestEnd
3355.743757	MotionStart
3370.727255	MotionEnd
3374.685651	RestStart
3375.679750	RestEnd
3378.696052	MotionStart
3393.674550	MotionEnd
3394.696652	RestStart
3395.687751	RestEnd
3398.699052	MotionStart
3413.717554	MotionEnd
3441.723354	RestStart
3442.711453	RestEnd
3445.722754	MotionStart
3460.706252	MotionEnd
3464.740656	RestStart
3465.737756	RestEnd
3468.745056	MotionStart
3483.756557	MotionEnd
3486.855867	RestStart
3487.866968	RestEnd
3490.867268	MotionStart
3505.863767	MotionEnd
3508.527034	RestStart
3509.504132	RestEnd
3512.531434	MotionStart
3527.512932	MotionEnd
3530.383219	RestStart
3531.354316	RestEnd
3534.382619	MotionStart
3549.349116	MotionEnd
3552.661447	RestStart
3553.646545	RestEnd
3556.680849	MotionStart
3571.668347	MotionEnd
3576.787859	RestStart
3577.802961	RestEnd
3580.796260	MotionStart
3595.789759	MotionEnd
3601.802360	RestStart
3602.782459	RestEnd
3605.814761	MotionStart
3620.788259	MotionEnd
3624.208601	RestStart
3625.208701	RestEnd
3628.239004	MotionStart
3643.224502	MotionEnd
3646.135793	RestStart
3647.130893	RestEnd
3650.147195	MotionStart
3665.126692	MotionEnd
3667.748955	RestStart
3668.735053	RestEnd
3671.734353	MotionStart
3686.741853	MotionEnd
3691.141293	RestStart
3692.126392	RestEnd
3695.135693	MotionStart
3710.125191	MotionEnd
3712.873466	RestStart
3713.853564	RestEnd
3716.875867	MotionStart
3731.876366	MotionEnd
3736.285807	RestStart
3737.283907	RestEnd
3740.306209	MotionStart
3755.292708	MotionEnd
3758.207000	RestStart
3759.167095	RestEnd
3762.186397	MotionStart
3777.187897	MotionEnd
3780.199198	RestStart
3781.191297	RestEnd
3784.210599	MotionStart
3799.208099	MotionEnd
3801.819360	RestStart
3802.799458	RestEnd
3805.828761	MotionStart
3820.815260	MotionEnd
3823.405518	RestStart
3824.399618	RestEnd
3827.425921	MotionStart
3842.404418	MotionEnd
3845.020680	RestStart
3846.030781	RestEnd
3849.050083	MotionStart
3864.007578	MotionEnd
3866.511829	RestStart
3867.522930	RestEnd
3870.493227	MotionStart
3885.488726	MotionEnd
3888.133991	RestStart
3889.124090	RestEnd
3892.129390	MotionStart
3907.138891	MotionEnd
3910.661243	RestStart
3911.639341	RestEnd
3914.656643	MotionStart
3929.650142	MotionEnd
3932.047382	RestStart
3933.040481	RestEnd
3936.040781	MotionStart
3951.039281	MotionEnd
