latency	type
3067.924724	MotionStart
3082.916216	MotionEnd
3085.415465	RestStart
3086.413964	RestEnd
3089.419466	MotionStart
3104.406956	MotionEnd
3106.565035	RestStart
3107.573539	RestEnd
3110.603053	MotionStart
3125.571533	MotionEnd
3127.488491	RestStart
3128.473984	RestEnd
3131.514503	MotionStart
3146.509997	MotionEnd
3149.944714	RestStart
3150.929206	RestEnd
3153.961721	MotionStart
3168.972223	MotionEnd
3171.252362	RestStart
3172.249861	RestEnd
3175.273372	MotionStart
3190.246855	MotionEnd
3191.929696	RestStart
3192.927194	RestEnd
3195.964712	MotionStart
3210.929191	MotionEnd
3211.954703	RestStart
3212.941196	RestEnd
3215.978714	MotionStart
3230.976209	MotionEnd
3232.749095	RestStart
3233.727584	RestEnd
3236.743091	MotionStart
3251.746589	MotionEnd
3253.593512	RestStart
3254.585008	RestEnd
3257.598514	MotionStart
3272.607014	MotionEnd
3273.627524	RestStart
3274.598009	RestEnd
3277.633526	MotionStart
3292.640026	MotionEnd
3294.370891	RestStart
3295.353382	RestEnd
3298.367888	MotionStart
3313.380391	MotionEnd
3315.277339	RestStart
3316.273837	RestEnd
3319.292345	MotionStart
3334.281338	MotionEnd
3335.974677	RestStart
3336.967875	RestEnd
3339.986479	MotionStart
3354.974476	MotionEnd
3355.996680	RestStart
3356.994880	RestEnd
3360.009482	MotionStart
3374.982477	MotionEnd
3379.435367	RestStart
3380.438568	RestEnd
3383.465173	MotionStart
3398.467173	MotionEnd
3400.254530	RestStart
3401.243728	RestEnd
3404.254330	MotionStart
3419.251328	MotionEnd
3423.176114	RestStart
3424.202319	RestEnd
3427.204919	MotionStart
3442.188915	MotionEnd
3444.058289	RestStart
3445.083494	RestEnd
3448.088095	MotionStart
3463.073091	MotionEnd
3464.852447	RestStart
3465.853647	RestEnd
3468.849246	MotionStart
3483.844244	MotionEnd
3484.865449	RestStart
3485.855647	RestEnd
3488.872250	MotionStart
3503.860247	MotionEnd
3506.480771	RestStart
3507.490973	RestEnd
3510.490573	MotionStart
3525.486571	MotionEnd
3535.370548	RestStart
3536.353744	RestEnd
3539.394352	MotionStart
3554.376348	MotionEnd
3555.394552	RestStart
3556.372747	RestEnd
3559.398353	MotionStart
3574.393351	MotionEnd
3587.167905	RestStart
3588.178107	RestEnd
3591.178707	MotionStart
3606.164704	MotionEnd
3610.076486	RestStart
3611.066684	RestEnd
3614.101291	MotionStart
3629.065642	MotionEnd
3632.546990	RestStart
3633.538089	RestEnd
3636.561392	MotionStart
3651.527888	MotionEnd
3655.146250	RestStart
3656.155351	RestEnd
3659.163652	MotionStart
3674.126148	MotionEnd
3677.609496	RestStart
3678.599595	RestEnd
3681.611896	MotionStart
3696.615396	MotionEnd
3700.824818	RestStart
3701.804915	RestEnd
3704.809216	MotionStart
3719.813716	MotionEnd
3722.545989	RestStart
3723.550090	RestEnd
3726.539389	MotionStart
3741.535888	MotionEnd
3744.654200	RestStart
3745.644299	RestEnd
3748.658600	MotionStart
3763.623096	MotionEnd
3765.636298	RestStart
3766.644399	RestEnd
3769.659700	MotionStart
3784.624196	MotionEnd
3787.539488	RestStart
3788.546589	RestEnd
3791.578892	MotionStart
3806.538388	MotionEnd
3808.969631	RestStart
3809.947729	RestEnd
3812.961030	MotionStart
3827.944528	MotionEnd
3832.750008	RestStart
3833.739108	RestEnd
3836.740407	MotionStart
3851.742908	MotionEnd
3853.826116	RestStart
3854.821216	RestEnd
3857.842518	MotionStart
3872.819015	MotionEnd
3876.951428	RestStart
3877.932526	RestEnd
3880.946828	MotionStart
3895.942327	MotionEnd
3898.919625	RestStart
3899.910724	RestEnd
3902.927026	MotionStart
3917.928526	MotionEnd
3922.091942	RestStart
3923.084041	RestEnd
3926.107344	MotionStart
3941.093842	MotionEnd
3949.164649	RestStart
3950.165749	RestEnd
3953.172049	MotionStart
3968.169549	MotionEnd
3971.022835	RestStart
3972.031936	RestEnd
3975.038236	MotionStart
3990.023734	MotionEnd
3993.138046	RestStart
3994.130145	RestEnd
3997.160448	MotionStart
4012.150947	MotionEnd
4015.492281	RestStart
4016.487380	RestEnd
4019.499682	MotionStart
4034.497181	MotionEnd
4037.781510	RestStart
4038.752607	RestEnd
4041.782910	MotionStart
4056.780409	MotionEnd
4060.720803	RestStart
4061.696901	RestEnd
4064.736205	MotionStart
4079.697701	MotionEnd
