latency	type
763.484603	RestStart
764.460701	RestEnd
767.499005	MotionStart
782.455500	MotionEnd
784.920747	RestStart
785.895844	RestEnd
788.927147	MotionStart
803.926647	MotionEnd
807.731027	RestStart
808.708125	RestEnd
811.742429	MotionStart
826.731927	MotionEnd
830.349289	RestStart
831.325387	RestEnd
834.339688	MotionStart
849.326186	MotionEnd
851.449399	RestStart
852.424496	RestEnd
855.459800	MotionStart
870.428297	MotionEnd
872.621516	RestStart
873.625616	RestEnd
876.596914	MotionStart
891.602414	MotionEnd
894.731727	RestStart
895.722826	RestEnd
898.713125	MotionStart
913.734627	MotionEnd
915.740827	RestStart
916.745928	RestEnd
919.755229	MotionStart
934.736727	MotionEnd
936.341887	RestStart
937.325986	RestEnd
940.355289	MotionStart
955.356788	MotionEnd
958.235076	RestStart
959.214175	RestEnd
962.229476	MotionStart
977.225975	MotionEnd
980.652318	RestStart
981.638417	RestEnd
984.652718	MotionStart
999.644217	MotionEnd
1001.542407	RestStart
1002.551508	RestEnd
1005.535806	MotionStart
1020.525305	MotionEnd
1023.381591	RestStart
1024.376690	RestEnd
1027.392991	MotionStart
1042.404493	MotionEnd
1044.230675	RestStart
1045.241776	RestEnd
1048.241076	MotionStart
1063.217573	MotionEnd
1065.044756	RestStart
1066.034855	RestEnd
1069.033155	MotionStart
1084.024654	MotionEnd
1085.802832	RestStart
1086.797931	RestEnd
1089.812233	MotionStart
1104.799732	MotionEnd
1107.514003	RestStart
1108.500101	RestEnd
1111.518403	MotionStart
1126.508902	MotionEnd
1128.266078	RestStart
1129.261177	RestEnd
1132.290480	MotionStart
1147.263977	MotionEnd
1149.405192	RestStart
1150.432294	RestEnd
1153.415592	MotionStart
1168.421093	MotionEnd
1170.263277	RestStart
1171.238374	RestEnd
1174.261677	MotionStart
1189.262177	MotionEnd
1191.132364	RestStart
1192.090460	RestEnd
1195.108762	MotionStart
1210.098260	MotionEnd
1211.913442	RestStart
1212.870538	RestEnd
1215.904841	MotionStart
1230.897340	MotionEnd
1232.920542	RestStart
1233.930643	RestEnd
1236.944945	MotionStart
1251.923442	MotionEnd
1266.350885	RestStart
1267.367986	RestEnd
1270.354285	MotionStart
1285.362786	MotionEnd
1288.301080	RestStart
1289.295179	RestEnd
1292.314481	MotionStart
1307.300979	MotionEnd
1309.529202	RestStart
1310.536303	RestEnd
1313.536603	MotionStart
1328.513100	MotionEnd
1331.246374	RestStart
1332.240473	RestEnd
1335.234772	MotionStart
1350.242273	MotionEnd
1352.369486	RestStart
1353.361585	RestEnd
1356.378887	MotionStart
1371.349384	MotionEnd
1373.754624	RestStart
1374.762725	RestEnd
1377.758024	MotionStart
1392.750524	MotionEnd
1395.466795	RestStart
1396.460894	RestEnd
1399.494198	MotionStart
1414.483697	MotionEnd
1416.751923	RestStart
1417.739022	RestEnd
1420.753324	MotionStart
1435.762824	MotionEnd
1440.183266	RestStart
1441.152363	RestEnd
1444.162664	MotionStart
1459.179166	MotionEnd
1461.274375	RestStart
1462.258474	RestEnd
1465.274775	MotionStart
1480.267274	MotionEnd
1482.500498	RestStart
1483.482596	RestEnd
1486.528900	MotionStart
1501.490396	MotionEnd
1504.291677	RestStart
1505.251773	RestEnd
1508.290077	MotionStart
1523.280576	MotionEnd
1525.002747	RestStart
1526.001848	RestEnd
1528.999147	MotionStart
1544.007648	MotionEnd
1546.037851	RestStart
1546.997947	RestEnd
1550.015249	MotionStart
1565.042751	MotionEnd
1566.872934	RestStart
1567.861033	RestEnd
1570.879335	MotionStart
1585.848831	MotionEnd
1587.683015	RestStart
1588.695116	RestEnd
1591.706417	MotionStart
1606.680915	MotionEnd
1608.667113	RestStart
1609.657212	RestEnd
1612.675514	MotionStart
1627.645011	MotionEnd
1629.733219	RestStart
1630.744321	RestEnd
1633.744621	MotionStart
1648.733119	MotionEnd
1650.836330	RestStart
1651.831429	RestEnd
1654.833730	MotionStart
1669.837230	MotionEnd
1672.455491	RestStart
1673.443590	RestEnd
1676.460892	MotionStart
1691.454391	MotionEnd
1694.125658	RestStart
1695.120757	RestEnd
1698.136059	MotionStart
1713.136559	MotionEnd
1715.236769	RestStart
1716.218867	RestEnd
1719.230168	MotionStart
1734.233669	MotionEnd
1736.161861	RestStart
1737.154960	RestEnd
1740.194265	MotionStart
1755.184763	MotionEnd
1818.558100	RestStart
1819.545199	RestEnd
1822.564501	MotionStart
1837.538998	MotionEnd
1839.452189	RestStart
1840.459290	RestEnd
1843.466591	MotionStart
1858.454089	MotionEnd
1860.349279	RestStart
1861.326377	RestEnd
1864.342678	MotionStart
1879.330177	MotionEnd
1881.710415	RestStart
1882.704514	RestEnd
1885.739817	MotionStart
1900.696313	MotionEnd
1903.980642	RestStart
1904.959739	RestEnd
1907.975041	MotionStart
1922.959539	MotionEnd
1925.304774	RestStart
1926.300873	RestEnd
1929.306174	MotionStart
1944.310674	MotionEnd
1949.362179	RestStart
1950.351278	RestEnd
1953.372580	MotionStart
1968.347078	MotionEnd
1970.484291	RestStart
1971.456388	RestEnd
1974.473690	MotionStart
1989.464189	MotionEnd
1991.298373	RestStart
1992.260469	RestEnd
1995.284771	MotionStart
2010.256268	MotionEnd
2012.105453	RestStart
2013.098552	RestEnd
2016.105853	MotionStart
2031.093352	MotionEnd
2034.469689	RestStart
2035.470789	RestEnd
2038.480090	MotionStart
2053.459588	MotionEnd
2059.197161	RestStart
2060.182260	RestEnd
2063.210563	MotionStart
2078.181060	MotionEnd
2080.249266	RestStart
2081.236365	RestEnd
2084.226664	MotionStart
2099.235165	MotionEnd
2103.831625	RestStart
2104.835725	RestEnd
2107.851026	MotionStart
2122.826524	MotionEnd
2124.719713	RestStart
2125.699811	RestEnd
2128.706112	MotionStart
2143.708612	MotionEnd
2145.412782	RestStart
2146.409882	RestEnd
2149.430184	MotionStart
2164.433684	MotionEnd
2166.471888	RestStart
2167.445986	RestEnd
2170.475288	MotionStart
2185.476788	MotionEnd
2187.620003	RestStart
2188.606101	RestEnd
2191.614402	MotionStart
2206.587899	MotionEnd
2208.261067	RestStart
2209.257166	RestEnd
2212.256466	MotionStart
2227.280968	MotionEnd
