latency	type
269.598038	RestStart
270.603139	RestEnd
273.589437	MotionStart
288.589937	MotionEnd
291.367215	RestStart
292.340312	RestEnd
295.361614	MotionStart
310.351113	MotionEnd
313.420420	RestStart
314.389517	RestEnd
317.441822	MotionStart
332.415013	MotionEnd
342.253013	RestStart
343.242013	RestEnd
346.290013	MotionStart
361.284013	MotionEnd
364.053013	RestStart
365.044013	RestEnd
368.042013	MotionStart
383.033013	MotionEnd
384.603013	RestStart
385.613013	RestEnd
388.632013	MotionStart
403.583013	MotionEnd
405.612013	RestStart
406.589013	RestEnd
409.594013	MotionStart
424.561013	MotionEnd
426.644013	RestStart
427.646013	RestEnd
430.645013	MotionStart
445.649013	MotionEnd
448.096013	RestStart
449.097013	RestEnd
452.095013	MotionStart
467.110013	MotionEnd
469.854013	RestStart
470.847013	RestEnd
473.859013	MotionStart
488.851013	MotionEnd
491.603013	RestStart
492.595013	RestEnd
495.612013	MotionStart
510.587013	MotionEnd
512.670013	RestStart
513.682013	RestEnd
516.684013	MotionStart
531.680013	MotionEnd
533.931013	RestStart
534.921013	RestEnd
537.945013	MotionStart
552.927013	MotionEnd
557.171013	RestStart
558.170013	RestEnd
561.177013	MotionStart
576.166013	MotionEnd
578.737013	RestStart
579.719013	RestEnd
582.741013	MotionStart
597.741013	MotionEnd
599.681013	RestStart
600.670013	RestEnd
603.659013	MotionStart
618.681013	MotionEnd
620.517013	RestStart
621.498013	RestEnd
624.515013	MotionStart
639.505013	MotionEnd
641.780013	RestStart
642.785013	RestEnd
645.792013	MotionStart
660.796013	MotionEnd
663.404013	RestStart
664.410013	RestEnd
667.425013	MotionStart
682.429013	MotionEnd
684.160013	RestStart
685.145013	RestEnd
688.175013	MotionStart
703.174013	MotionEnd
705.177013	RestStart
706.155013	RestEnd
709.183013	MotionStart
724.173013	MotionEnd
726.258013	RestStart
727.222013	RestEnd
730.238013	MotionStart
745.205013	MotionEnd
747.994013	RestStart
748.992013	RestEnd
752.006013	MotionStart
766.991013	MotionEnd
810.700013	RestStart
811.709013	RestEnd
814.709013	MotionStart
829.695013	MotionEnd
832.624013	RestStart
833.618013	RestEnd
836.633013	MotionStart
851.610013	MotionEnd
854.359013	RestStart
855.326013	RestEnd
858.343013	MotionStart
873.356013	MotionEnd
876.564013	RestStart
877.551013	RestEnd
880.586013	MotionStart
895.562013	MotionEnd
904.709013	RestStart
905.715013	RestEnd
908.734013	MotionStart
923.705013	MotionEnd
927.768013	RestStart
928.734013	RestEnd
931.767013	MotionStart
946.729013	MotionEnd
952.741013	RestStart
953.739013	RestEnd
956.766013	MotionStart
971.716013	MotionEnd
975.279013	RestStart
976.262013	RestEnd
979.271013	MotionStart
994.278013	MotionEnd
1010.685013	RestStart
1011.687013	RestEnd
1014.691013	MotionStart
1029.689013	MotionEnd
1032.106013	RestStart
1033.096013	RestEnd
1036.131013	MotionStart
1051.119013	MotionEnd
1055.967013	RestStart
1056.964013	RestEnd
1059.971013	MotionStart
1074.958013	MotionEnd
1077.528013	RestStart
1078.527013	RestEnd
1081.543013	MotionStart
1096.512013	MotionEnd
1099.693013	RestStart
1100.699013	RestEnd
1103.704013	MotionStart
1118.705013	MotionEnd
1121.566013	RestStart
1122.572013	RestEnd
1125.590013	MotionStart
1140.549013	MotionEnd
1144.310013	RestStart
1145.292013	RestEnd
1148.297013	MotionStart
1163.315013	MotionEnd
1166.325013	RestStart
1167.334013	RestEnd
1170.321013	MotionStart
1185.304013	MotionEnd
1188.367013	RestStart
1189.345013	RestEnd
1192.349013	MotionStart
1207.352013	MotionEnd
1211.936013	RestStart
1212.901013	RestEnd
1215.930013	MotionStart
1230.896013	MotionEnd
1233.721013	RestStart
1234.700013	RestEnd
1237.720013	MotionStart
1252.718013	MotionEnd
1256.669013	RestStart
1257.691013	RestEnd
1260.690013	MotionStart
1275.660013	MotionEnd
1278.604013	RestStart
1279.619013	RestEnd
1282.625013	MotionStart
1297.619013	MotionEnd
1301.971013	RestStart
1302.958013	RestEnd
1305.942013	MotionStart
1320.931013	MotionEnd
1326.313013	RestStart
1327.297013	RestEnd
1330.307013	MotionStart
1345.293013	MotionEnd
1367.826013	RestStart
1368.820013	RestEnd
1371.848013	MotionStart
1386.819013	MotionEnd
1388.963013	RestStart
1389.972013	RestEnd
1392.989013	MotionStart
1407.960013	MotionEnd
1410.618013	RestStart
1411.607013	RestEnd
1414.656013	MotionStart
1429.616013	MotionEnd
1433.136013	RestStart
1434.114013	RestEnd
1437.112013	MotionStart
1452.116013	MotionEnd
1455.320013	RestStart
1456.294013	RestEnd
1459.322013	MotionStart
1474.321013	MotionEnd
1476.419013	RestStart
1477.426013	RestEnd
1480.424013	MotionStart
1495.415013	MotionEnd
1497.264013	RestStart
1498.222013	RestEnd
1501.241013	MotionStart
1516.244013	MotionEnd
1518.932013	RestStart
1519.938013	RestEnd
1522.948013	MotionStart
1537.945013	MotionEnd
1540.137013	RestStart
1541.129013	RestEnd
1544.148013	MotionStart
1559.115013	MotionEnd
1563.401013	RestStart
1564.375013	RestEnd
1567.390013	MotionStart
1582.395013	MotionEnd
1586.391013	RestStart
1587.398013	RestEnd
1590.416013	MotionStart
1605.405013	MotionEnd
1607.316013	RestStart
1608.292013	RestEnd
1611.319013	MotionStart
1626.314013	MotionEnd
1629.519013	RestStart
1630.525013	RestEnd
1633.525013	MotionStart
1648.514013	MotionEnd
1651.721013	RestStart
1652.706013	RestEnd
1655.723013	MotionStart
1670.724013	MotionEnd
1672.591013	RestStart
1673.607013	RestEnd
1676.606013	MotionStart
1691.590013	MotionEnd
1695.769013	RestStart
1696.758013	RestEnd
1699.778013	MotionStart
1714.753013	MotionEnd
1717.830013	RestStart
1718.815013	RestEnd
1721.827013	MotionStart
1736.841013	MotionEnd
1740.895013	RestStart
1741.888013	RestEnd
1744.913013	MotionStart
1759.910013	MotionEnd
1761.612013	RestStart
1762.594013	RestEnd
1765.599013	MotionStart
1780.591013	MotionEnd
1783.527013	RestStart
1784.503013	RestEnd
1787.503013	MotionStart
1802.520013	MotionEnd
1804.705013	RestStart
1805.680013	RestEnd
1808.683013	MotionStart
1823.668013	MotionEnd
1826.140013	RestStart
1827.156013	RestEnd
1830.142013	MotionStart
1845.144013	MotionEnd
1846.962013	RestStart
1847.978013	RestEnd
1850.988013	MotionStart
1865.954013	MotionEnd
1873.236013	RestStart
1874.215013	RestEnd
1877.217013	MotionStart
1892.218013	MotionEnd
1894.397013	RestStart
1895.367013	RestEnd
1898.404013	MotionStart
1913.389013	MotionEnd
1915.483013	RestStart
1916.472013	RestEnd
1919.505013	MotionStart
1934.456013	MotionEnd
1936.805013	RestStart
1937.795013	RestEnd
1940.805013	MotionStart
1955.780013	MotionEnd
1958.827013	RestStart
1959.801013	RestEnd
1962.828013	MotionStart
1977.825013	MotionEnd
1980.139013	RestStart
1981.127013	RestEnd
1984.123013	MotionStart
1999.131013	MotionEnd
2001.532013	RestStart
2002.516013	RestEnd
2005.521013	MotionStart
2020.497013	MotionEnd
2022.602013	RestStart
2023.605013	RestEnd
2026.595013	MotionStart
2041.590013	MotionEnd
2043.973013	RestStart
2044.982013	RestEnd
2047.983013	MotionStart
2062.969013	MotionEnd
2065.432013	RestStart
2066.446013	RestEnd
2069.453013	MotionStart
2084.428013	MotionEnd
2087.499013	RestStart
2088.504013	RestEnd
2091.505013	MotionStart
2106.504013	MotionEnd
2108.761013	RestStart
2109.761013	RestEnd
2112.749013	MotionStart
2127.762013	MotionEnd
2129.623013	RestStart
2130.614013	RestEnd
2133.628013	MotionStart
2148.616013	MotionEnd
2150.941013	RestStart
2151.936013	RestEnd
2154.939013	MotionStart
2169.912013	MotionEnd
2173.544013	RestStart
2174.529013	RestEnd
2177.551013	MotionStart
2192.553013	MotionEnd
2203.618013	RestStart
2204.588013	RestEnd
2207.606013	MotionStart
2222.581013	MotionEnd
