latency	type
307.284046	RestStart
308.274145	RestEnd
311.299447	MotionStart
326.265944	MotionEnd
329.859303	RestStart
330.852403	RestEnd
333.873705	MotionStart
348.862204	MotionEnd
350.828400	RestStart
351.804498	RestEnd
354.837801	MotionStart
369.801297	MotionEnd
372.987616	RestStart
373.971714	RestEnd
376.988016	MotionStart
391.981515	MotionEnd
394.403757	RestStart
395.388855	RestEnd
398.411158	MotionStart
413.354652	MotionEnd
415.424859	RestStart
416.408957	RestEnd
419.429259	MotionStart
434.433760	MotionEnd
436.802997	RestStart
437.803097	RestEnd
440.797396	MotionStart
455.801897	MotionEnd
457.787095	RestStart
458.754191	RestEnd
461.782494	MotionStart
476.751991	MotionEnd
479.489265	RestStart
480.483364	RestEnd
483.484664	MotionStart
498.477163	MotionEnd
500.611377	RestStart
501.625478	RestEnd
504.624778	MotionStart
519.599276	MotionEnd
522.018517	RestStart
523.023618	RestEnd
526.035919	MotionStart
541.027418	MotionEnd
545.253840	RestStart
546.247940	RestEnd
549.259241	MotionStart
564.240739	MotionEnd
565.928908	RestStart
566.931008	RestEnd
569.974312	MotionStart
584.943809	MotionEnd
588.438158	RestStart
589.432258	RestEnd
592.448560	MotionStart
607.436058	MotionEnd
612.352550	RestStart
613.330647	RestEnd
616.352950	MotionStart
631.325447	MotionEnd
636.493964	RestStart
637.478062	RestEnd
640.503364	MotionStart
655.490863	MotionEnd
657.994113	RestStart
658.995213	RestEnd
662.001514	MotionStart
677.008015	MotionEnd
683.687683	RestStart
684.654779	RestEnd
687.681082	MotionStart
702.678582	MotionEnd
705.338848	RestStart
706.325946	RestEnd
709.351249	MotionStart
724.321746	MotionEnd
735.429856	RestStart
736.423956	RestEnd
739.449258	MotionStart
754.434757	MotionEnd
756.530966	RestStart
757.523065	RestEnd
760.508364	MotionStart
775.535867	MotionEnd
777.636076	RestStart
778.612174	RestEnd
781.626475	MotionStart
796.571970	MotionEnd
798.448158	RestStart
799.442257	RestEnd
802.457559	MotionStart
817.450057	MotionEnd
919.259237	RestStart
920.268338	RestEnd
923.254637	MotionStart
938.263138	MotionEnd
943.490660	RestStart
944.459757	RestEnd
947.477059	MotionStart
962.484559	MotionEnd
964.698781	RestStart
965.698881	RestEnd
968.716183	MotionStart
983.711682	MotionEnd
986.151926	RestStart
987.142025	RestEnd
990.164327	MotionStart
1005.140825	MotionEnd
1007.069017	RestStart
1008.049116	RestEnd
1011.047415	MotionStart
1026.056916	MotionEnd
1028.090119	RestStart
1029.064217	RestEnd
1032.098520	MotionStart
1047.089019	MotionEnd
1049.814291	RestStart
1050.805391	RestEnd
1053.835694	MotionStart
1068.813191	MotionEnd
1071.219432	RestStart
1072.213531	RestEnd
1075.248835	MotionStart
1090.222332	MotionEnd
1092.280538	RestStart
1093.267637	RestEnd
1096.282938	MotionStart
1111.269436	MotionEnd
1113.607670	RestStart
1114.596769	RestEnd
1117.626072	MotionStart
1132.586568	MotionEnd
1134.826792	RestStart
1135.801889	RestEnd
1138.819191	MotionStart
1153.821691	MotionEnd
1155.960905	RestStart
1156.948004	RestEnd
1159.971306	MotionStart
1174.946804	MotionEnd
1177.159025	RestStart
1178.164125	RestEnd
1181.180427	MotionStart
1196.162925	MotionEnd
1197.979107	RestStart
1198.994208	RestEnd
1201.994508	MotionStart
1217.000009	MotionEnd
1219.682277	RestStart
1220.673376	RestEnd
1223.677676	MotionStart
1238.667175	MotionEnd
1241.113419	RestStart
1242.107519	RestEnd
1245.142823	MotionStart
1260.111319	MotionEnd
1262.148523	RestStart
1263.143622	RestEnd
1266.123920	MotionStart
1281.118420	MotionEnd
1283.919700	RestStart
1284.904798	RestEnd
1287.921100	MotionStart
1302.922600	MotionEnd
1306.565964	RestStart
1307.532061	RestEnd
1310.561364	MotionStart
1325.549862	MotionEnd
1327.387046	RestStart
1328.383146	RestEnd
1331.406448	MotionStart
1346.397947	MotionEnd
1348.894196	RestStart
1349.904298	RestEnd
1352.924600	MotionStart
1367.898097	MotionEnd
1370.718379	RestStart
1371.703477	RestEnd
1374.714778	MotionStart
1389.715278	MotionEnd
1393.218629	RestStart
1394.191726	RestEnd
1397.239031	MotionStart
1412.201527	MotionEnd
1648.395144	RestStart
1649.385243	RestEnd
1652.388543	MotionStart
1667.381042	MotionEnd
1669.892293	RestStart
1670.890393	RestEnd
1673.901694	MotionStart
1688.897193	MotionEnd
1690.947399	RestStart
1691.936498	RestEnd
1694.937797	MotionStart
1709.939298	MotionEnd
1712.473551	RestStart
1713.471651	RestEnd
1716.518955	MotionStart
1731.480452	MotionEnd
1733.956699	RestStart
1734.940797	RestEnd
1737.972101	MotionStart
1752.958599	MotionEnd
1754.957799	RestStart
1755.952898	RestEnd
1758.957199	MotionStart
1773.957699	MotionEnd
1776.627966	RestStart
1777.637067	RestEnd
1780.637367	MotionStart
1795.611864	MotionEnd
1798.200123	RestStart
1799.170220	RestEnd
1802.214524	MotionStart
1817.183021	MotionEnd
1819.134216	RestStart
1820.118314	RestEnd
1823.120614	MotionStart
1838.122115	MotionEnd
1841.496452	RestStart
1842.492551	RestEnd
1845.492852	MotionStart
1860.512353	MotionEnd
1862.942596	RestStart
1863.929695	RestEnd
1866.939996	MotionStart
1881.943496	MotionEnd
1884.097711	RestStart
1885.075809	RestEnd
1888.114113	MotionStart
1903.104612	MotionEnd
1905.306832	RestStart
1906.283930	RestEnd
1909.326234	MotionStart
1924.329734	MotionEnd
1926.959998	RestStart
1927.944096	RestEnd
1930.951396	MotionStart
1945.959897	MotionEnd
1947.600061	RestStart
1948.577159	RestEnd
1951.609462	MotionStart
1966.603961	MotionEnd
1968.281129	RestStart
1969.233224	RestEnd
1972.253526	MotionStart
