latency	type
1697.067599	MotionEnd
1699.066799	RestStart
1700.061898	RestEnd
1703.066199	MotionStart
1718.066699	MotionEnd
1720.736966	RestStart
1721.746067	RestEnd
1724.746367	MotionStart
1739.720864	MotionEnd
1742.309123	RestStart
1743.279220	RestEnd
1746.323524	MotionStart
1761.292021	MotionEnd
1763.243216	RestStart
1764.227314	RestEnd
1767.229614	MotionStart
1782.231115	MotionEnd
1785.605452	RestStart
1786.601551	RestEnd
1789.601852	MotionStart
1804.621353	MotionEnd
1807.051596	RestStart
1808.038695	RestEnd
1811.048996	MotionStart
1826.052496	MotionEnd
1828.206711	RestStart
1829.184809	RestEnd
1832.223113	MotionStart
1847.213612	MotionEnd
1849.415832	RestStart
1850.392930	RestEnd
1853.435234	MotionStart
1868.438734	MotionEnd
1871.068998	RestStart
1872.053096	RestEnd
1875.060396	MotionStart
1890.068897	MotionEnd
1891.709061	RestStart
1892.686159	RestEnd
1895.718462	MotionStart
1910.712961	MotionEnd
1912.390129	RestStart
1913.342224	RestEnd
1916.362526	MotionStart
1931.338024	MotionEnd
1933.307221	RestStart
1934.292319	RestEnd
1937.313621	MotionStart
1952.299120	MotionEnd
1954.131303	RestStart
1955.109400	RestEnd
1958.128702	MotionStart
1973.099199	MotionEnd
1976.792569	RestStart
1977.767666	RestEnd
1980.781967	MotionStart
1995.797469	MotionEnd
1997.481637	RestStart
1998.473736	RestEnd
2001.499039	MotionStart
2016.453534	MotionEnd
2020.294918	RestStart
2021.280017	RestEnd
2024.292318	MotionStart
2039.290818	MotionEnd
2041.099999	RestStart
2042.081097	RestEnd
2045.090398	MotionStart
2060.095898	MotionEnd
2062.871175	RestStart
2063.851274	RestEnd
2066.866575	MotionStart
2081.859074	MotionEnd
2459.485833	RestStart
2460.511936	RestEnd
2463.513236	MotionStart
2478.500735	MotionEnd
2480.636948	RestStart
2481.638048	RestEnd
2484.663351	MotionStart
2499.643849	MotionEnd
2501.592044	RestStart
2502.575142	RestEnd
2505.572441	MotionStart
2520.562940	MotionEnd
2522.339118	RestStart
2523.329217	RestEnd
2526.329517	MotionStart
2541.322016	MotionEnd
2543.524236	RestStart
2544.485332	RestEnd
2547.537637	MotionStart
2562.508135	MotionEnd
2564.424326	RestStart
2565.403424	RestEnd
2568.416725	MotionStart
2583.430227	MotionEnd
2586.435527	RestStart
2587.408624	RestEnd
2590.428926	MotionStart
2605.436427	MotionEnd
2607.624645	RestStart
2608.601743	RestEnd
2611.619045	MotionStart
2626.597542	MotionEnd
2628.689752	RestStart
2629.707854	RestEnd
2632.687152	MotionStart
2647.678651	MotionEnd
2649.643847	RestStart
2650.641947	RestEnd
2653.659249	MotionStart
2668.561739	MotionEnd
2670.542937	RestStart
2671.509033	RestEnd
2674.518334	MotionStart
2689.511833	MotionEnd
2691.101992	RestStart
2692.091091	RestEnd
2695.110393	MotionStart
2710.083891	MotionEnd
2712.052088	RestStart
2713.046187	RestEnd
2716.076490	MotionStart
2731.067989	MotionEnd
2732.945176	RestStart
2733.933275	RestEnd
2736.945576	MotionStart
2751.927075	MotionEnd
2753.911273	RestStart
2754.924374	RestEnd
2757.935675	MotionStart
2772.912173	MotionEnd
2775.633445	RestStart
2776.617543	RestEnd
2779.633845	MotionStart
2794.635345	MotionEnd
2796.854567	RestStart
2797.836665	RestEnd
2800.877969	MotionStart
2815.844465	MotionEnd
2817.495630	RestStart
2818.481729	RestEnd
2821.503031	MotionStart
2836.500531	MotionEnd
2838.309712	RestStart
2839.291810	RestEnd
2842.305111	MotionStart
2857.295610	MotionEnd
2859.921873	RestStart
2860.909971	RestEnd
2863.922273	MotionStart
2878.897770	MotionEnd
2880.613942	RestStart
2881.622042	RestEnd
2884.613342	MotionStart
2899.626843	MotionEnd
2901.717052	RestStart
2902.712151	RestEnd
2905.741454	MotionStart
2920.729953	MotionEnd
2922.538134	RestStart
2923.507230	RestEnd
2926.535534	MotionStart
2941.541034	MotionEnd
3172.369115	RestStart
3173.362214	RestEnd
3176.381516	MotionStart
3191.358013	MotionEnd
3194.176295	RestStart
3195.170394	RestEnd
3198.174695	MotionStart
3213.175194	MotionEnd
3217.389616	RestStart
3218.360713	RestEnd
3221.401017	MotionStart
3236.367513	MotionEnd
3240.341911	RestStart
3241.332010	RestEnd
3244.341311	MotionStart
3259.356812	MotionEnd
3261.911068	RestStart
3262.893166	RestEnd
3265.914468	MotionStart
3280.906967	MotionEnd
3284.344311	RestStart
3285.335410	RestEnd
3288.345711	MotionStart
3303.330209	MotionEnd
3306.327509	RestStart
3307.322608	RestEnd
3310.338910	MotionStart
3325.324408	MotionEnd
3327.740650	RestStart
3328.737750	RestEnd
3331.757052	MotionStart
3346.745550	MotionEnd
3348.913767	RestStart
3349.907867	RestEnd
3352.909167	MotionStart
3367.898666	MotionEnd
3370.341910	RestStart
3371.331009	RestEnd
3374.341310	MotionStart
3389.307806	MotionEnd
3392.341109	RestStart
3393.350210	RestEnd
3396.351510	MotionStart
3411.359011	MotionEnd
3413.543229	RestStart
3414.513326	RestEnd
3417.520627	MotionStart
3432.516126	MotionEnd
3434.732348	RestStart
3435.746450	RestEnd
3438.729748	MotionStart
3453.729248	MotionEnd
3457.053580	RestStart
3458.035678	RestEnd
3461.057980	MotionStart
3476.059480	MotionEnd
3478.913766	RestStart
3479.911865	RestEnd
3482.905165	MotionStart
3497.915666	MotionEnd
3500.381912	RestStart
3501.362010	RestEnd
3504.387313	MotionStart
3519.399814	MotionEnd
3521.670041	RestStart
3522.688143	RestEnd
3525.692443	MotionStart
3540.687943	MotionEnd
3543.390213	RestStart
3544.379312	RestEnd
3547.387613	MotionStart
3562.371111	MotionEnd
3564.684342	RestStart
3565.691443	RestEnd
3568.714745	MotionStart
3583.690242	MotionEnd
3586.196493	RestStart
3587.186592	RestEnd
3590.212895	MotionStart
3605.197393	MotionEnd
3607.895663	RestStart
3608.883762	RestEnd
3611.898063	MotionStart
3626.886562	MotionEnd
3629.197793	RestStart
3630.168890	RestEnd
3633.185191	MotionStart
3648.195692	MotionEnd
3650.555928	RestStart
3651.551028	RestEnd
3654.551328	MotionStart
3669.534826	MotionEnd
3765.535425	RestStart
3766.536525	RestEnd
3769.551827	MotionStart
3784.538325	MotionEnd
3785.543426	RestStart
3786.536525	RestEnd
3789.537825	MotionStart
3804.527324	MotionEnd
3808.738745	RestStart
3809.743846	RestEnd
3812.755147	MotionStart
3827.752646	MotionEnd
3829.798851	RestStart
3830.783949	RestEnd
3833.790250	MotionStart
3848.773748	MotionEnd
3849.801851	RestStart
3850.807952	RestEnd
3853.799251	MotionStart
3868.821753	MotionEnd
3869.806851	RestStart
3870.818952	RestEnd
3873.838254	MotionStart
3888.810751	MotionEnd
3889.838854	RestStart
3890.807951	RestEnd
3893.821253	MotionStart
3908.811751	MotionEnd
3909.826853	RestStart
3910.828953	RestEnd
3913.828253	MotionStart
3928.823752	MotionEnd
3929.841854	RestStart
3930.850955	RestEnd
3933.871257	MotionStart
3948.837753	MotionEnd
3949.863856	RestStart
3950.852955	RestEnd
3953.859256	MotionStart
3968.869756	MotionEnd
3969.863856	RestStart
3970.863956	RestEnd
3973.882258	MotionStart
3988.857755	MotionEnd
3989.895859	RestStart
3990.870957	RestEnd
3993.887258	MotionStart
4008.896759	MotionEnd
4009.900859	RestStart
4010.894959	RestEnd
4013.931262	MotionStart
4028.905760	MotionEnd
4029.900859	RestStart
4030.915961	RestEnd
4033.950264	MotionStart
4048.909760	MotionEnd
4049.930862	RestStart
4050.926962	RestEnd
4053.948263	MotionStart
4068.928761	MotionEnd
4069.937862	RestStart
4070.932962	RestEnd
4073.949263	MotionStart
4088.938762	MotionEnd
4089.982866	RestStart
4090.940963	RestEnd
4093.955264	MotionStart
4108.951763	MotionEnd
4109.971865	RestStart
4110.970965	RestEnd
4113.979266	MotionStart
4128.953763	MotionEnd
4129.963865	RestStart
4130.957964	RestEnd
4133.981266	MotionStart
4148.977765	MotionEnd
4149.997867	RestStart
4150.991967	RestEnd
4154.015269	MotionStart
4168.987766	MotionEnd
4169.999868	RestStart
4170.999967	RestEnd
4174.000268	MotionStart
4188.985766	MotionEnd
4190.014869	RestStart
4191.014969	RestEnd
4194.007268	MotionStart
4209.008768	MotionEnd
4210.032870	RestStart
4211.018969	RestEnd
4214.030270	MotionStart
4228.998767	MotionEnd
4230.043871	RestStart
4231.017969	RestEnd
4234.037271	MotionStart
4249.024769	MotionEnd
4252.517118	RestStart
4253.499217	RestEnd
4256.522519	MotionStart
4271.515018	MotionEnd
4274.109277	RestStart
4275.080374	RestEnd
4278.091675	MotionStart
4293.100176	MotionEnd
4296.319498	RestStart
4297.326599	RestEnd
4300.349901	MotionStart
4315.335400	MotionEnd
4318.401706	RestStart
4319.395806	RestEnd
4322.379104	MotionStart
4337.398606	MotionEnd
4339.803846	RestStart
4340.807946	RestEnd
4343.805246	MotionStart
4358.803746	MotionEnd
4361.505016	RestStart
4362.495115	RestEnd
4365.529419	MotionStart
4380.505916	MotionEnd
4383.049170	RestStart
4384.061271	RestEnd
4387.075573	MotionStart
4402.038069	MotionEnd
4404.617327	RestStart
4405.598425	RestEnd
4408.630728	MotionStart
4423.606226	MotionEnd
4425.958461	RestStart
4426.953560	RestEnd
4429.973862	MotionStart
4444.946359	MotionEnd
4447.525617	RestStart
4448.507715	RestEnd
4451.502015	MotionStart
4466.511516	MotionEnd
4468.861751	RestStart
4469.842849	RestEnd
4472.882153	MotionStart
4487.871651	MotionEnd
4490.653930	RestStart
4491.673032	RestEnd
4494.670331	MotionStart
4509.649829	MotionEnd
4513.034167	RestStart
4514.043268	RestEnd
4517.043568	MotionStart
4532.038068	MotionEnd
4534.619326	RestStart
4535.609425	RestEnd
4538.626726	MotionStart
4553.604224	MotionEnd
4556.359500	RestStart
4557.347598	RestEnd
4560.381902	MotionStart
4575.371401	MotionEnd
4578.166680	RestStart
4579.173781	RestEnd
4582.173081	MotionStart
4597.158579	MotionEnd
4600.103873	RestStart
4601.096973	RestEnd
4604.124275	MotionStart
4619.092772	MotionEnd
4621.485011	RestStart
4622.495113	RestEnd
4625.511414	MotionStart
4640.487911	MotionEnd
4643.341197	RestStart
4644.329296	RestEnd
4647.326596	MotionStart
4662.322095	MotionEnd
4664.892352	RestStart
4665.863449	RestEnd
4668.880750	MotionStart
4683.904253	MotionEnd
4686.678530	RestStart
4687.662628	RestEnd
4690.689931	MotionStart
4705.650427	MotionEnd
4708.245687	RestStart
4709.257788	RestEnd
4712.258088	MotionStart
4727.245587	MotionEnd
