latency	type
3602.654465	RestEnd
3605.664668	MotionStart
3620.645658	MotionEnd
3623.861944	RestStart
3624.860344	RestEnd
3627.895557	MotionStart
3642.856539	MotionEnd
3645.262501	RestStart
3646.241892	RestEnd
3649.260099	MotionStart
3664.268100	MotionEnd
3666.514999	RestStart
3667.513398	RestEnd
3670.525602	MotionStart
3685.548609	MotionEnd
3688.039605	RestStart
3689.030001	RestEnd
3692.036203	MotionStart
3707.042203	MotionEnd
3709.058009	RestStart
3710.042403	RestEnd
3713.083619	MotionStart
3728.047602	MotionEnd
3730.435556	RestStart
3731.415948	RestEnd
3734.309105	MotionStart
3749.444530	MotionEnd
3751.508943	RestStart
3752.510143	RestEnd
3755.558753	MotionStart
3770.523745	MotionEnd
3772.639168	RestStart
3773.636367	RestEnd
3776.663973	MotionStart
3791.642968	MotionEnd
3793.970433	RestStart
3794.982636	RestEnd
3798.013242	MotionStart
3812.975234	MotionEnd
3815.534745	RestStart
3816.533945	RestEnd
3819.546547	MotionStart
3834.523542	MotionEnd
