latency	type
632.647788	RestStart
633.657797	RestEnd
636.657794	MotionStart
651.687809	MotionEnd
654.299418	RestStart
655.278396	RestEnd
658.321436	MotionStart
673.314414	MotionEnd
676.043140	RestStart
677.033129	RestEnd
680.036129	MotionStart
695.040118	MotionEnd
697.646722	RestStart
698.632707	RestEnd
701.648720	MotionStart
716.662719	MotionEnd
719.712766	RestStart
720.681734	RestEnd
723.734784	MotionStart
738.725760	MotionEnd
741.096128	RestStart
742.104135	RestEnd
745.145173	MotionStart
760.132145	MotionEnd
762.334345	RestStart
763.330340	RestEnd
766.350357	MotionStart
781.331323	MotionEnd
783.819809	RestStart
784.834823	RestEnd
787.837823	MotionStart
802.806777	MotionEnd
804.984953	RestStart
805.984952	RestEnd
809.011976	MotionStart
823.990940	MotionEnd
828.431376	RestStart
829.417361	RestEnd
832.430371	MotionStart
847.444370	MotionEnd
851.675597	RestStart
852.679600	RestEnd
855.678596	MotionStart
870.680583	MotionEnd
874.745644	RestStart
875.720618	RestEnd
878.739634	MotionStart
893.750630	MotionEnd
896.866743	RestStart
897.855731	RestEnd
900.865738	MotionStart
915.882740	MotionEnd
919.499353	RestStart
920.477330	RestEnd
923.509359	MotionStart
938.517352	MotionEnd
940.431264	RestStart
941.415247	RestEnd
944.443272	MotionStart
959.440254	MotionEnd
961.809621	RestStart
962.818629	RestEnd
965.803611	MotionStart
980.827620	MotionEnd
985.258046	RestStart
986.254041	RestEnd
989.281065	MotionStart
1004.295064	MotionEnd
1006.630397	RestStart
1007.606372	RestEnd
1010.608371	MotionStart
1025.630378	MotionEnd
1027.580326	RestStart
1028.581326	RestEnd
1031.618360	MotionStart
1046.599326	MotionEnd
1049.389113	RestStart
1050.383106	RestEnd
1053.402122	MotionStart
1068.410115	MotionEnd
1071.026729	RestStart
1072.023725	RestEnd
1075.010709	MotionStart
1090.041725	MotionEnd
1093.314995	RestStart
1094.328007	RestEnd
1097.331007	MotionStart
1112.332994	MotionEnd
1114.110770	RestStart
1115.123782	RestEnd
1118.142798	MotionStart
1133.145786	MotionEnd
1396.016394	RestStart
1397.012389	RestEnd
1400.031405	MotionStart
1415.016375	MotionEnd
1417.146503	RestStart
1418.135491	RestEnd
1421.144497	MotionStart
1436.160498	MotionEnd
1439.483818	RestStart
1440.485819	RestEnd
1443.495826	MotionStart
1458.504820	MotionEnd
1460.655969	RestStart
1461.638951	RestEnd
1464.671981	MotionStart
1479.686981	MotionEnd
1483.666957	RestStart
1484.656946	RestEnd
1487.649936	MotionStart
1502.663935	MotionEnd
1505.252521	RestStart
1506.247515	RestEnd
1509.265530	MotionStart
1524.274524	MotionEnd
1527.272519	RestStart
1528.262508	RestEnd
1531.262505	MotionStart
1546.265493	MotionEnd
1548.822047	RestStart
1549.832056	RestEnd
1552.832053	MotionStart
1567.850056	MotionEnd
1571.508711	RestStart
1572.490692	RestEnd
1575.499698	MotionStart
1590.506690	MotionEnd
1593.912092	RestStart
1594.942121	RestEnd
1597.951127	MotionStart
1612.946107	MotionEnd
1616.169327	RestStart
1617.164321	RestEnd
1620.197351	MotionStart
1635.174313	MotionEnd
1637.539676	RestStart
1638.526662	RestEnd
1641.546679	MotionStart
1656.571689	MotionEnd
1658.174290	RestStart
1659.168283	RestEnd
1662.168280	MotionStart
1677.181278	MotionEnd
1679.499594	RestStart
1680.510604	RestEnd
1683.497588	MotionStart
1698.492568	MotionEnd
1700.778852	RestStart
1701.788861	RestEnd
1704.813883	MotionStart
1719.812867	MotionEnd
1722.331383	RestStart
1723.314365	RestEnd
1726.345393	MotionStart
1741.328361	MotionEnd
1745.582611	RestStart
1746.574602	RestEnd
1749.594619	MotionStart
1764.616626	MotionEnd
1767.167174	RestStart
1768.162168	RestEnd
1771.158161	MotionStart
1786.181169	MotionEnd
1788.328314	RestStart
1789.334319	RestEnd
1792.340322	MotionStart
1807.347314	MotionEnd
1809.463428	RestStart
1810.441405	RestEnd
1813.463424	MotionStart
1828.449395	MotionEnd
1831.731674	RestStart
1832.716658	RestEnd
1835.736675	MotionStart
1850.732656	MotionEnd
1853.322243	RestStart
1854.326246	RestEnd
1857.321238	MotionStart
1872.328230	MotionEnd
1876.331229	RestStart
1877.344241	RestEnd
1880.369263	MotionStart
1895.350229	MotionEnd
1951.180003	RestStart
1952.171994	RestEnd
1955.231050	MotionStart
1970.193998	MotionEnd
1972.219021	RestStart
1973.210011	RestEnd
1976.232030	MotionStart
1991.236019	MotionEnd
1993.770551	RestStart
1994.762542	RestEnd
1997.789566	MotionStart
2012.791553	MotionEnd
2014.788548	RestStart
2015.782541	RestEnd
2018.829585	MotionStart
2033.827568	MotionEnd
2035.723462	RestStart
2036.740478	RestEnd
2039.733468	MotionStart
2054.737457	MotionEnd
2056.697415	RestStart
2057.704421	RestEnd
2060.726440	MotionStart
2075.748447	MotionEnd
2077.726423	RestStart
2078.712408	RestEnd
2081.719412	MotionStart
2096.748426	MotionEnd
2099.088764	RestStart
2100.051726	RestEnd
2103.091763	MotionStart
2118.089746	MotionEnd
2120.189844	RestStart
2121.196850	RestEnd
2124.232883	MotionStart
2139.216852	MotionEnd
2141.357991	RestStart
2142.370002	RestEnd
2145.373002	MotionStart
2160.368983	MotionEnd
2162.800412	RestStart
2163.800411	RestEnd
2166.803411	MotionStart
2181.773366	MotionEnd
2185.039629	RestStart
2186.057646	RestEnd
2189.058644	MotionStart
2204.076647	MotionEnd
2206.387956	RestStart
2207.381949	RestEnd
2210.373938	MotionStart
2225.376926	MotionEnd
2227.317865	RestStart
2228.299846	RestEnd
2231.342886	MotionStart
2246.336865	MotionEnd
2250.540064	RestStart
2251.550073	RestEnd
2254.544064	MotionStart
2269.577082	MotionEnd
2272.462218	RestStart
2273.470418	RestEnd
2276.446344	MotionStart
2291.308099	MotionEnd
2293.337411	RestStart
2294.319784	RestEnd
2297.324517	MotionStart
2312.227990	MotionEnd
2314.353652	RestStart
2315.364832	RestEnd
2318.355658	MotionStart
2333.223372	MotionEnd
2335.197059	RestStart
2336.191353	RestEnd
2339.190125	MotionStart
2354.078699	MotionEnd
2358.573382	RestStart
2359.575621	RestEnd
2362.574394	MotionStart
2377.431182	MotionEnd
2379.228062	RestStart
2380.234275	RestEnd
2383.234041	MotionStart
2398.107715	MotionEnd
2400.066502	RestStart
2401.034970	RestEnd
2404.032749	MotionStart
2418.922316	MotionEnd
2423.168674	RestStart
2424.138135	RestEnd
2427.153794	MotionStart
2442.056273	MotionEnd
2631.761685	RestStart
2632.724851	RestEnd
2635.733125	MotionStart
2650.690651	MotionEnd
2654.537329	RestStart
2655.514468	RestEnd
2658.533721	MotionStart
2673.485259	MotionEnd
2675.956555	RestStart
2676.928704	RestEnd
2679.942966	MotionStart
2694.895502	MotionEnd
2697.027444	RestStart
2698.046504	RestEnd
2701.045794	MotionStart
2715.974376	MotionEnd
2718.103323	RestStart
2719.121385	RestEnd
2722.134649	MotionStart
2737.055246	MotionEnd
2739.534527	RestStart
2740.538615	RestEnd
2743.567849	MotionStart
2758.516393	MotionEnd
2760.472668	RestStart
2761.467774	RestEnd
2764.458082	MotionStart
2779.405627	MotionEnd
2781.731201	RestStart
2782.731296	RestEnd
2785.726595	MotionStart
2800.668152	MotionEnd
2802.548572	RestStart
2803.519723	RestEnd
2806.550953	MotionStart
2821.511474	MotionEnd
2827.403258	RestStart
2828.379400	RestEnd
2831.403643	MotionStart
2846.353185	MotionEnd
2849.218730	RestStart
2850.207847	RestEnd
2853.211130	MotionStart
2868.180634	MotionEnd
2870.835837	RestStart
2871.825540	RestEnd
2874.830638	MotionStart
2889.826138	MotionEnd
2891.738564	RestStart
2892.715271	RestEnd
2895.748361	MotionStart
2910.718869	MotionEnd
2914.187828	RestStart
2915.179530	RestEnd
2918.194625	MotionStart
2933.161134	MotionEnd
2935.748358	RestStart
2936.740060	RestEnd
2939.738160	MotionStart
2954.733661	MotionEnd
2956.323183	RestStart
2957.322883	RestEnd
2960.319984	MotionStart
2975.297489	MotionEnd
2977.699768	RestStart
2978.689472	RestEnd
2981.702567	MotionStart
2996.687071	MotionEnd
3000.027068	RestStart
3001.038765	RestEnd
3004.050861	MotionStart
3019.015370	MotionEnd
3021.463635	RestStart
3022.470333	RestEnd
3025.491427	MotionStart
3040.438941	MotionEnd
3042.381358	RestStart
3043.395054	RestEnd
3046.386156	MotionStart
3061.375658	MotionEnd
3063.495022	RestStart
3064.484725	RestEnd
3067.492822	MotionStart
3082.492321	MotionEnd
3085.230500	RestStart
3086.217203	RestEnd
3089.219302	MotionStart
3104.221801	MotionEnd
3105.879303	RestStart
3106.865007	RestEnd
3109.882102	MotionStart
3124.854609	MotionEnd
3262.833433	RestStart
3263.824730	RestEnd
3266.843635	MotionStart
3281.821127	MotionEnd
3285.933361	RestStart
3286.939662	RestEnd
3289.965570	MotionStart
3304.932403	MotionEnd
3308.719918	RestStart
3309.717316	RestEnd
3312.712514	MotionStart
3327.706509	MotionEnd
3332.422395	RestStart
3333.415792	RestEnd
3336.411990	MotionStart
3351.412988	MotionEnd
3353.707906	RestStart
3354.727313	RestEnd
3357.704503	MotionStart
3372.691496	MotionEnd
3375.346557	RestStart
3376.311943	RestEnd
3379.332151	MotionStart
3394.342152	MotionEnd
3396.969203	RestStart
3397.956598	RestEnd
3400.976806	MotionStart
3415.975803	MotionEnd
3417.991608	RestStart
3418.956994	RestEnd
3421.982204	MotionStart
3436.972198	MotionEnd
3439.639264	RestStart
3440.631661	RestEnd
3443.655870	MotionStart
3458.634859	MotionEnd
3461.362950	RestStart
3462.338340	RestEnd
3465.356547	MotionStart
3480.348542	MotionEnd
3482.888557	RestStart
3483.891958	RestEnd
3486.905163	MotionStart
3501.904160	MotionEnd
3504.348137	RestStart
3505.356541	RestEnd
3508.354739	MotionStart
3523.370744	MotionEnd
3527.738490	RestStart
3528.748894	RestEnd
3531.738089	MotionStart
3546.756094	MotionEnd
3550.756693	RestStart
3551.755092	RestEnd
3554.779302	MotionStart
3569.773297	MotionEnd
3572.376338	RestStart
3573.385742	RestEnd
3576.417954	MotionStart
3591.401945	MotionEnd
3594.188580	RestStart
3595.199186	RestEnd
3598.200986	MotionStart
3613.201981	MotionEnd
3615.715488	RestStart
3616.709084	RestEnd
3619.703880	MotionStart
3634.726888	MotionEnd
3637.976837	RestStart
3638.970433	RestEnd
3641.989243	MotionStart
3656.989238	MotionEnd
3659.558779	RestStart
3660.571386	RestEnd
3663.558177	MotionStart
3678.577183	MotionEnd
3680.757490	RestStart
3681.738078	RestEnd
3684.748884	MotionStart
3699.732869	MotionEnd
3702.152319	RestStart
3703.139911	RestEnd
3706.142712	MotionStart
3721.150711	MotionEnd
3724.063458	RestStart
3725.056053	RestEnd
3728.072862	MotionStart
3743.071856	MotionEnd
3745.265171	RestStart
3746.264771	RestEnd
3749.260567	MotionStart
3764.276572	MotionEnd
3837.829677	RestStart
3838.816268	RestEnd
3841.862095	MotionStart
3856.825067	MotionEnd
3859.354584	RestStart
3860.348180	RestEnd
3863.349980	MotionStart
3878.352976	MotionEnd
3879.353576	RestStart
3880.365183	RestEnd
3883.369984	MotionStart
3898.385652	MotionEnd
3899.405365	RestStart
3900.382048	RestEnd
3903.418172	MotionStart
3918.398651	MotionEnd
3919.421367	RestStart
3920.409057	RestEnd
3923.418162	MotionStart
3938.426661	MotionEnd
3939.457382	RestStart
3940.436066	RestEnd
3943.441169	MotionStart
3958.436658	MotionEnd
3959.480388	RestStart
3960.456071	RestEnd
3963.475182	MotionStart
3978.481680	MotionEnd
3979.493388	RestStart
3980.507097	RestEnd
3983.516201	MotionStart
3998.504686	MotionEnd
4000.590145	RestStart
4001.587843	RestEnd
4004.607955	MotionStart
4019.620457	MotionEnd
4020.634166	RestStart
4021.603844	RestEnd
4024.642970	MotionStart
4039.610440	MotionEnd
4040.635156	RestStart
4041.640860	RestEnd
4044.642960	MotionStart
4059.645455	MotionEnd
4060.662166	RestStart
4061.665868	RestEnd
4064.681978	MotionStart
4079.664458	MotionEnd
4080.704185	RestStart
4081.678867	RestEnd
4084.698980	MotionStart
4099.711481	MotionEnd
4100.712181	RestStart
4101.697871	RestEnd
4104.730993	MotionStart
4119.717476	MotionEnd
4120.720177	RestStart
4121.730884	RestEnd
4124.744993	MotionStart
4139.762497	MotionEnd
4140.757193	RestStart
4141.755892	RestEnd
4144.776004	MotionStart
4159.785504	MotionEnd
4160.805217	RestStart
4161.769892	RestEnd
4164.804014	MotionStart
4179.779490	MotionEnd
4180.813213	RestStart
4181.819917	RestEnd
4184.821016	MotionStart
