latency	type
2722.311217	RestEnd
2725.330519	MotionStart
2740.319018	MotionEnd
2743.107296	RestStart
2744.088395	RestEnd
2747.097696	MotionStart
2762.086194	MotionEnd
2764.532439	RestStart
2765.534539	RestEnd
2768.530839	MotionStart
2783.537339	MotionEnd
2785.876573	RestStart
2786.875673	RestEnd
2789.894975	MotionStart
2804.866472	MotionEnd
2806.916677	RestStart
2807.892775	RestEnd
2810.912076	MotionStart
2825.918577	MotionEnd
2830.661051	RestStart
2831.672152	RestEnd
2834.692454	MotionStart
2849.672952	MotionEnd
2851.699155	RestStart
2852.703255	RestEnd
2855.734558	MotionStart
2870.713056	MotionEnd
2873.164301	RestStart
2874.153400	RestEnd
2877.174702	MotionStart
2892.161200	MotionEnd
2894.245409	RestStart
2895.227507	RestEnd
2898.254810	MotionStart
2913.251309	MotionEnd
2916.359620	RestStart
2917.379722	RestEnd
2920.372021	MotionStart
2935.371521	MotionEnd
2937.438728	RestStart
2938.434827	RestEnd
2941.449129	MotionStart
2956.443628	MotionEnd
2959.529937	RestStart
2960.507034	RestEnd
2963.520336	MotionStart
2978.488832	MotionEnd
2980.689053	RestStart
2981.675151	RestEnd
2984.693453	MotionStart
2999.686952	MotionEnd
3001.754159	RestStart
3002.726256	RestEnd
3005.741558	MotionStart
3020.720055	MotionEnd
3022.752258	RestStart
3023.727356	RestEnd
3026.761659	MotionStart
3041.751158	MotionEnd
3046.807663	RestStart
3047.783761	RestEnd
3050.784061	MotionStart
3065.785561	MotionEnd
3068.063789	RestStart
3069.075890	RestEnd
3072.094192	MotionStart
3087.049687	MotionEnd
3089.100892	RestStart
3090.093992	RestEnd
3093.126295	MotionStart
3108.119794	MotionEnd
3110.664049	RestStart
3111.669149	RestEnd
3114.675450	MotionStart
3129.667949	MotionEnd
3132.025185	RestStart
3133.014284	RestEnd
3136.028585	MotionStart
3151.013083	MotionEnd
3175.810563	RestStart
3176.790661	RestEnd
3179.802962	MotionStart
3194.781460	MotionEnd
3198.077789	RestStart
3199.069889	RestEnd
3202.092191	MotionStart
3217.048686	MotionEnd
3218.081789	RestStart
3219.094891	RestEnd
3222.079189	MotionStart
3237.098691	MotionEnd
3239.564938	RestStart
3240.560037	RestEnd
3243.572338	MotionStart
3258.570838	MotionEnd
3261.476129	RestStart
3262.456226	RestEnd
3265.472528	MotionStart
3280.492030	MotionEnd
3281.468127	RestStart
3282.462227	RestEnd
3285.498530	MotionStart
3300.487029	MotionEnd
3309.667947	RestStart
3310.680048	RestEnd
3313.685349	MotionStart
3328.664846	MotionEnd
3332.360216	RestStart
3333.345314	RestEnd
3336.391619	MotionStart
3351.345114	MotionEnd
3352.371217	RestStart
3353.356316	RestEnd
3356.382618	MotionStart
3371.351115	MotionEnd
3373.083288	RestStart
3374.077387	RestEnd
3377.100690	MotionStart
3392.084188	MotionEnd
3394.146394	RestStart
3395.108490	RestEnd
3398.139793	MotionStart
3413.137293	MotionEnd
3415.645543	RestStart
3416.658645	RestEnd
3419.644944	MotionStart
3434.649444	MotionEnd
3436.550634	RestStart
3437.560735	RestEnd
3440.559035	MotionStart
3455.543533	MotionEnd
3456.572636	RestStart
3457.580737	RestEnd
3460.572036	MotionStart
3475.550534	MotionEnd
3478.379816	RestStart
3479.384917	RestEnd
3482.373216	MotionStart
3497.377716	MotionEnd
3499.645943	RestStart
3500.651043	RestEnd
3503.645343	MotionStart
3518.648843	MotionEnd
3521.601138	RestStart
3522.588237	RestEnd
3525.607539	MotionStart
3540.611039	MotionEnd
3541.611139	RestStart
3542.598238	RestEnd
3545.616539	MotionStart
3560.617040	MotionEnd
3562.300208	RestStart
3563.294307	RestEnd
3566.303608	MotionStart
3581.293107	MotionEnd
3582.935271	RestStart
3583.947372	RestEnd
3586.953673	MotionStart
3601.914169	MotionEnd
3603.784356	RestStart
3604.775455	RestEnd
3607.791757	MotionStart
3622.778255	MotionEnd
3624.793456	RestStart
3625.785556	RestEnd
3628.806858	MotionStart
3643.796357	MotionEnd
3645.941571	RestStart
3646.918669	RestEnd
3649.942971	MotionStart
3664.933470	MotionEnd
3691.422119	RestStart
3692.392216	RestEnd
3695.427519	MotionStart
3710.418018	MotionEnd
3713.846361	RestStart
3714.832459	RestEnd
3717.839760	MotionStart
3732.831259	MotionEnd
3735.923568	RestStart
3736.915667	RestEnd
3739.922968	MotionStart
3754.924468	MotionEnd
3758.247800	RestStart
3759.254901	RestEnd
3762.256201	MotionStart
3777.267703	MotionEnd
3780.358011	RestStart
3781.356111	RestEnd
3784.353411	MotionStart
3799.341909	MotionEnd
3801.708146	RestStart
3802.697245	RestEnd
3805.709546	MotionStart
3820.710046	MotionEnd
3823.002275	RestStart
3824.007376	RestEnd
3827.021677	MotionStart
3841.986174	MotionEnd
3844.274402	RestStart
3845.283503	RestEnd
3848.303805	MotionStart
3863.271302	MotionEnd
3865.755550	RestStart
3866.763651	RestEnd
3869.755950	MotionStart
3884.758450	MotionEnd
3887.199695	RestStart
3888.191793	RestEnd
3891.206095	MotionStart
3906.203595	MotionEnd
3909.061881	RestStart
3910.047979	RestEnd
3913.068281	MotionStart
3928.039778	MotionEnd
3930.399014	RestStart
3931.385113	RestEnd
3934.433417	MotionStart
3949.417916	MotionEnd
3952.552229	RestStart
3953.565330	RestEnd
3956.574631	MotionStart
3971.565130	MotionEnd
3973.452319	RestStart
3974.720446	RestEnd
3977.736747	MotionStart
3992.712244	MotionEnd
3995.390512	RestStart
3996.367610	RestEnd
3999.385912	MotionStart
4014.391412	MotionEnd
4016.818655	RestStart
4017.801753	RestEnd
4020.830056	MotionStart
4035.802553	MotionEnd
4037.993772	RestStart
4038.979871	RestEnd
4042.004173	MotionStart
4056.964669	MotionEnd
4059.647938	RestStart
4060.651038	RestEnd
4063.667339	MotionStart
4078.652838	MotionEnd
4081.782151	RestStart
4082.770249	RestEnd
4085.777550	MotionStart
4100.778050	MotionEnd
4103.292302	RestStart
4104.282401	RestEnd
4107.296702	MotionStart
4122.285201	MotionEnd
4124.555427	RestStart
4125.549527	RestEnd
4128.579830	MotionStart
4143.526325	MotionEnd
4146.210593	RestStart
4147.190691	RestEnd
4150.196991	MotionStart
4165.206492	MotionEnd
4168.370809	RestStart
4169.360907	RestEnd
4172.378210	MotionStart
4187.354707	MotionEnd
