latency	type
599.770788	RestStart
600.780797	RestEnd
603.780794	MotionStart
618.810809	MotionEnd
621.422418	RestStart
622.401396	RestEnd
625.444436	MotionStart
640.437414	MotionEnd
643.166140	RestStart
644.156129	RestEnd
647.159129	MotionStart
662.163118	MotionEnd
664.769722	RestStart
665.755707	RestEnd
668.771720	MotionStart
683.785719	MotionEnd
686.835766	RestStart
687.804734	RestEnd
690.857784	MotionStart
705.848760	MotionEnd
708.219128	RestStart
709.227135	RestEnd
712.268173	MotionStart
727.255145	MotionEnd
729.457345	RestStart
730.453340	RestEnd
733.473357	MotionStart
748.454323	MotionEnd
750.942809	RestStart
751.957823	RestEnd
754.960823	MotionStart
769.929777	MotionEnd
772.107953	RestStart
773.107952	RestEnd
776.134976	MotionStart
791.113940	MotionEnd
795.554376	RestStart
796.540361	RestEnd
799.553371	MotionStart
814.567370	MotionEnd
818.798597	RestStart
819.802600	RestEnd
822.801596	MotionStart
837.803583	MotionEnd
841.868644	RestStart
842.843618	RestEnd
845.862634	MotionStart
860.873630	MotionEnd
863.989743	RestStart
864.978731	RestEnd
867.988738	MotionStart
883.005740	MotionEnd
886.622353	RestStart
887.600330	RestEnd
890.632359	MotionStart
905.640352	MotionEnd
907.554264	RestStart
908.538247	RestEnd
911.566272	MotionStart
926.563254	MotionEnd
928.932621	RestStart
929.941629	RestEnd
932.926611	MotionStart
947.950620	MotionEnd
952.381046	RestStart
953.377041	RestEnd
956.404065	MotionStart
971.418064	MotionEnd
973.753397	RestStart
974.729372	RestEnd
977.731371	MotionStart
992.753378	MotionEnd
994.703326	RestStart
995.704326	RestEnd
998.741360	MotionStart
1013.722326	MotionEnd
1016.512113	RestStart
1017.506106	RestEnd
1020.525122	MotionStart
1035.533115	MotionEnd
1038.149729	RestStart
1039.146725	RestEnd
1042.133709	MotionStart
1057.164725	MotionEnd
1060.437995	RestStart
1061.451007	RestEnd
1064.454007	MotionStart
1079.455994	MotionEnd
1081.233770	RestStart
1082.246782	RestEnd
1085.265798	MotionStart
1100.268786	MotionEnd
1363.139394	RestStart
1364.135389	RestEnd
1367.154405	MotionStart
1382.139375	MotionEnd
1384.269503	RestStart
